,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2022-07-19,10,0.002,20,0.001,2636,0.001,0.998,27502000,27502000 ( 100.0% ),2632,2632 ( 100.0% ),27502000,2632,10
1,2022-07-21,5,0.001,5,0.0,802,0.0,0.819,5067000,5067000 ( 100.0% ),657,657 ( 100.0% ),32569000,3289,14
2,2022-07-23,9,0.001,9,0.0,2129,0.001,0.887,24218700,24218700 ( 100.0% ),1888,1888 ( 100.0% ),56787700,5177,10
3,2022-07-24,8,0.001,8,0.0,1712,0.001,0.883,19058800,-5159900 ( -21.3% ),1511,-377 ( -20.0% ),75846500,6688,10
4,2022-07-25,25,0.004,25,0.001,6364,0.002,1.0,75532000,56473200 ( 296.3% ),6364,4853 ( 321.2% ),151378500,13052,8
5,2022-07-26,6,0.001,8,0.0,2110,0.001,0.892,18843000,-56689000 ( -75.1% ),1882,-4482 ( -70.4% ),170221500,14934,9
6,2022-07-27,2223,0.389,10631,0.56,1686842,0.617,0.229,3279668746,3260825746 ( 17305.2% ),386161,384279 ( 20418.7% ),3449890246,401095,1
7,2022-07-28,2178,0.341,10191,0.526,1640604,0.591,0.144,2392971676,-886697070 ( -27.0% ),236941,-149220 ( -38.6% ),5842861922,638036,1
8,2022-07-29,2164,0.33,10243,0.515,1653408,0.58,0.191,3378221252,985249576 ( 41.2% ),315487,78546 ( 33.2% ),9221083174,953523,1
9,2022-07-30,2136,0.319,10335,0.503,1656255,0.564,0.399,7125431897,3747210645 ( 110.9% ),660355,344868 ( 109.3% ),16346515071,1613878,1
10,2022-07-31,2132,0.318,10095,0.5,1619729,0.562,0.405,7043504621,-81927276 ( -1.1% ),655697,-4658 ( -0.7% ),23390019692,2269575,1
11,2022-08-01,2019,0.326,9636,0.498,1568214,0.563,0.246,3863995934,-3179508687 ( -45.1% ),385978,-269719 ( -41.1% ),27254015626,2655553,1
12,2022-08-02,2030,0.325,9659,0.497,1573610,0.564,0.217,3418285205,-445710729 ( -11.5% ),340705,-45273 ( -11.7% ),30672300831,2996258,1
13,2022-08-03,1442,0.224,6022,0.318,913874,0.337,0.258,2290751101,-1127534104 ( -33.0% ),235501,-105204 ( -30.9% ),32963051932,3231759,2
14,2022-08-04,1467,0.222,6037,0.318,918581,0.337,0.228,2034431528,-256319573 ( -11.2% ),209334,-26167 ( -11.1% ),34997483460,3441093,1
15,2022-08-05,1530,0.229,6343,0.329,960818,0.348,0.261,2565528184,531096656 ( 26.1% ),250625,41291 ( 19.7% ),37563011644,3691718,1
16,2022-08-06,1637,0.24,6816,0.346,1044330,0.372,0.446,4833674390,2268146206 ( 88.4% ),465415,214790 ( 85.7% ),42396686034,4157133,1
17,2022-08-07,1638,0.243,6769,0.351,1047504,0.38,0.421,4580752431,-252921959 ( -5.2% ),440811,-24604 ( -5.3% ),46977438465,4597944,1
18,2022-08-08,1575,0.255,6549,0.368,1025685,0.397,0.158,1599571271,-2981181160 ( -65.1% ),161639,-279172 ( -63.3% ),48577009736,4759583,1
19,2022-08-09,1576,0.253,6500,0.369,1016134,0.399,0.136,1361255907,-238315364 ( -14.9% ),138570,-23069 ( -14.3% ),49938265643,4898153,1
20,2022-08-10,1252,0.197,4804,0.258,739036,0.275,0.169,1218050228,-143205679 ( -10.5% ),125163,-13407 ( -9.7% ),51156315871,5023316,2
21,2022-08-11,1287,0.197,4974,0.267,773417,0.287,0.149,1139167900,-78882328 ( -6.5% ),115423,-9740 ( -7.8% ),52295483771,5138739,2
22,2022-08-12,1355,0.202,5316,0.278,830565,0.301,0.17,1474372398,335204498 ( 29.4% ),141162,25739 ( 22.3% ),53769856169,5279901,2
23,2022-08-13,1430,0.203,5559,0.28,864638,0.303,0.303,2800439209,1326066811 ( 89.9% ),262319,121157 ( 85.8% ),56570295378,5542220,2
24,2022-08-14,1433,0.204,5516,0.279,858948,0.303,0.377,3444844430,644405221 ( 23.0% ),323989,61670 ( 23.5% ),60015139808,5866209,2
25,2022-08-15,1377,0.202,5324,0.279,833201,0.303,0.348,3043790603,-401053827 ( -11.6% ),289574,-34415 ( -10.6% ),63058930411,6155783,2
26,2022-08-16,1293,0.203,5007,0.281,775699,0.3,0.114,881277575,-2162513028 ( -71.0% ),88290,-201284 ( -69.5% ),63940207986,6244073,2
27,2022-08-17,1051,0.175,3943,0.221,589227,0.228,0.112,642773100,-238504475 ( -27.1% ),65899,-22391 ( -25.4% ),64582981086,6309972,2
28,2022-08-18,1043,0.167,3882,0.221,581468,0.228,0.099,559999709,-82773391 ( -12.9% ),57773,-8126 ( -12.3% ),65142980795,6367745,2
29,2022-08-19,1080,0.171,4009,0.224,596739,0.23,0.11,668804064,108804355 ( 19.4% ),65439,7666 ( 13.3% ),65811784859,6433184,2
30,2022-08-20,1114,0.163,4235,0.223,623979,0.228,0.237,1547341122,878537058 ( 131.4% ),147641,82202 ( 125.6% ),67359125981,6580825,2
31,2022-08-21,1109,0.164,4110,0.224,595508,0.227,0.219,1353405541,-193935581 ( -12.5% ),130424,-17217 ( -11.7% ),68712531522,6711249,2
32,2022-08-22,1011,0.177,3908,0.235,572310,0.234,0.071,403431718,-949973823 ( -70.2% ),40792,-89632 ( -68.7% ),69115963240,6752041,2
33,2022-08-23,1037,0.177,3912,0.236,574379,0.236,0.067,371238476,-32193242 ( -8.0% ),38299,-2493 ( -6.1% ),69487201716,6790340,2
