,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2017-07-05,1703,0.396,9117,0.578,1702485,0.658,0.32,4247740050,4219797050,545302,542204,4303375050,551499,1
1,2017-07-06,1733,0.39,9170,0.579,1710240,0.658,0.237,3156783500,-1090956550,405399,-139903,7460158550,956898,1
2,2017-07-07,1796,0.396,9533,0.585,1765989,0.664,0.304,4552872932,1396089432,537526,132127,12013031482,1494424,1
3,2017-07-08,1965,0.411,10679,0.623,1942894,0.697,0.566,9290724642,4737851710,1098751,561225,21303756124,2593175,1
4,2017-07-09,1965,0.416,10524,0.63,1914659,0.703,0.507,8168301700,-1122422942,970771,-127980,29472057824,3563946,1
5,2017-07-10,1761,0.416,9331,0.606,1732372,0.685,0.147,1977266100,-6191035600,254624,-716147,31449323924,3818570,1
6,2017-07-11,1797,0.398,9249,0.597,1717988,0.676,0.156,2051712700,74446600,267167,12543,33501036624,4085737,1
7,2017-07-12,1705,0.388,8859,0.568,1655416,0.648,0.13,1644824300,-406888400,215812,-51355,35145860924,4301549,1
8,2017-07-13,1668,0.342,8446,0.535,1590666,0.616,0.116,1403485100,-241339200,183923,-31889,36549346024,4485472,1
9,2017-07-14,1700,0.335,8751,0.536,1648424,0.618,0.156,2143060542,739575442,256830,72907,38692406566,4742302,1
10,2017-07-15,1781,0.331,9257,0.529,1726791,0.606,0.366,5301827757,3158767215,632067,375237,43994234323,5374369,1
11,2017-07-16,1762,0.334,8901,0.526,1663151,0.604,0.318,4416140150,-885687607,528457,-103610,48410374473,5902826,1
12,2017-07-17,1600,0.348,8068,0.524,1531173,0.605,0.081,958471900,-3457668250,124148,-404309,49368846373,6026974,1
13,2017-07-18,1617,0.333,7934,0.516,1508136,0.597,0.074,853658600,-104813300,111280,-12868,50222504973,6138254,1
14,2017-07-19,1472,0.291,7229,0.447,1395338,0.529,0.074,791554400,-62104200,103671,-7609,51014059373,6241925,1
15,2017-07-20,895,0.158,3744,0.204,638251,0.211,0.125,595059400,-196495000,79499,-24172,51609118773,6321424,2
16,2017-07-21,897,0.156,3834,0.203,642736,0.207,0.177,941842632,346783232,113462,33963,52550961405,6434886,2
17,2017-07-22,918,0.15,3841,0.194,640267,0.197,0.352,1880483025,938640393,225365,111903,54431444430,6660251,2
18,2017-07-23,914,0.149,3753,0.194,627127,0.198,0.311,1628030050,-252452975,195009,-30356,56059474480,6855260,2
19,2017-07-24,876,0.158,3606,0.196,604599,0.2,0.104,471231900,-1156798150,62945,-132064,56530706380,6918205,2
20,2017-07-25,879,0.154,3611,0.196,601290,0.199,0.104,468059800,-3172100,62825,-120,56998766180,6981030,2
21,2017-07-26,429,0.078,785,0.043,101143,0.034,0.284,176787300,-291272500,28732,-34093,57175553480,7009762,4
22,2017-07-27,410,0.077,760,0.041,96735,0.032,0.228,161682200,-15105100,22024,-6708,57337235680,7031786,4
23,2017-07-28,421,0.079,727,0.039,90239,0.03,0.277,204813566,43131366,25030,3006,57542049246,7056816,4
24,2017-07-29,414,0.075,643,0.033,81285,0.026,0.464,308486974,103673408,37683,12653,57850536220,7094499,4
25,2017-07-30,425,0.078,697,0.036,88436,0.029,0.424,308145100,-341874,37500,-183,58158681320,7131999,4
26,2017-07-31,490,0.092,877,0.047,114795,0.038,0.308,263303300,-44841800,35402,-2098,58421984620,7167401,4
27,2017-08-01,497,0.09,893,0.047,117638,0.039,0.289,252998700,-10304600,34024,-1378,58674983320,7201425,4
28,2017-08-02,117,0.022,187,0.01,23210,0.008,0.35,60191300,-192807400,8123,-25901,58735174620,7209548,7
29,2017-08-03,116,0.021,189,0.01,23273,0.008,0.303,52714100,-7477200,7051,-1072,58787888720,7216599,7
30,2017-08-04,116,0.021,192,0.01,24008,0.008,0.298,59579600,6865500,7144,93,58847468320,7223743,7
31,2017-08-05,120,0.021,189,0.01,23626,0.008,0.406,80729400,21149800,9586,2442,58928197720,7233329,7
32,2017-08-06,116,0.021,187,0.01,22883,0.008,0.325,62509700,-18219700,7437,-2149,58990707420,7240766,7
33,2017-08-07,126,0.024,209,0.012,26788,0.009,0.165,33353000,-29156700,4430,-3007,59024060420,7245196,6
34,2017-08-08,121,0.023,208,0.012,26222,0.009,0.179,33650500,297500,4702,272,59057710920,7249898,7
