,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2009-07-22,537,0.206,3116,0.275,679117,0.333,0.251,1208362000,1193882000,170700,168386,1307090000,185599,1
1,2009-07-23,580,0.228,3238,0.286,714154,0.351,0.375,1869390500,661028500,267500,96800,3176480500,453099,1
2,2009-07-24,619,0.237,3479,0.294,766112,0.362,0.406,2257056500,387666000,310756,43256,5433537000,763855,1
3,2009-07-25,727,0.258,4048,0.325,870966,0.392,0.704,4397179000,2140122500,612950,302194,9830716000,1376805,1
4,2009-07-26,754,0.266,4008,0.333,861506,0.401,0.718,4451706500,54527500,618333,5383,14282422500,1995138,1
5,2009-07-27,625,0.236,3460,0.306,770976,0.38,0.371,2022682500,-2429024000,285834,-332499,16305105000,2280972,1
6,2009-07-28,637,0.239,3482,0.308,777983,0.383,0.375,2053435500,30753000,291481,5647,18358540500,2572453,1
7,2009-07-29,615,0.222,3354,0.276,735569,0.339,0.418,2153836000,100400500,307646,16165,20512376500,2880099,1
8,2009-07-30,623,0.22,3419,0.277,756942,0.344,0.433,2276734500,122898500,327569,19923,22789111000,3207668,1
9,2009-07-31,666,0.228,3624,0.287,798131,0.354,0.483,2754067000,477332500,385564,57995,25543178000,3593232,1
10,2009-08-01,764,0.244,4197,0.317,920834,0.389,0.681,4545750500,1791683500,627454,241890,30088928500,4220686,1
11,2009-08-02,748,0.243,4066,0.317,892923,0.39,0.644,4208056500,-337694000,575122,-52332,34296985000,4795808,1
12,2009-08-03,654,0.227,3630,0.294,814943,0.37,0.473,2721502000,-1486554500,385395,-189727,37018487000,5181203,1
13,2009-08-04,651,0.226,3653,0.295,814049,0.369,0.454,2598140500,-123361500,369242,-16153,39616627500,5550445,1
14,2009-08-05,637,0.203,3510,0.283,784384,0.353,0.416,2294292000,-303848500,326269,-42973,41910919500,5876714,1
15,2009-08-06,572,0.207,3304,0.26,717956,0.316,0.385,1950879500,-343412500,276660,-49609,43861799000,6153374,1
16,2009-08-07,582,0.208,3400,0.261,739799,0.318,0.413,2229586500,278707000,305591,28931,46091385500,6458965,1
17,2009-08-08,633,0.213,3651,0.269,791268,0.327,0.638,3637939000,1408352500,504812,199221,49729324500,6963777,1
18,2009-08-09,639,0.213,3556,0.269,769104,0.327,0.603,3355891000,-282048000,463400,-41412,53085215500,7427177,1
19,2009-08-10,558,0.2,3252,0.26,710638,0.318,0.273,1372032500,-1983858500,193753,-269647,54457248000,7620930,1
20,2009-08-11,560,0.2,3262,0.26,712739,0.319,0.276,1390200500,18168000,196884,3131,55847448500,7817814,1
21,2009-08-12,504,0.17,2588,0.203,565367,0.25,0.314,1255747500,-134453000,177311,-19573,57103196000,7995125,1
22,2009-08-13,503,0.167,2521,0.196,558432,0.245,0.277,1080452000,-175295500,154750,-22561,58183648000,8149875,2
23,2009-08-14,506,0.166,2658,0.201,592534,0.252,0.306,1317395500,236943500,181411,26661,59501043500,8331286,2
24,2009-08-15,543,0.165,2900,0.21,633729,0.259,0.59,2702725000,1385329500,374128,192717,62203768500,8705414,2
25,2009-08-16,534,0.166,2776,0.209,608541,0.259,0.504,2236699500,-466025500,306939,-67189,64440468000,9012353,2
26,2009-08-17,489,0.164,2514,0.203,551450,0.252,0.214,827326500,-1409373000,117995,-188944,65267794500,9130348,2
27,2009-08-18,492,0.164,2515,0.204,552335,0.252,0.202,779175500,-48151000,111628,-6367,66046970000,9241976,2
28,2009-08-19,448,0.132,2331,0.186,505004,0.228,0.193,680451500,-98724000,97540,-14088,66727421500,9339516,2
29,2009-08-20,357,0.122,1893,0.149,410177,0.181,0.214,615170000,-65281500,87797,-9743,67342591500,9427313,2
30,2009-08-21,370,0.124,1994,0.152,420363,0.181,0.232,707176500,92006500,97510,9713,68049768000,9524823,2
31,2009-08-22,431,0.133,2234,0.163,462461,0.192,0.474,1584776000,877599500,218989,121479,69634544000,9743812,2
32,2009-08-23,431,0.132,2148,0.163,444543,0.191,0.449,1453930000,-130846000,199566,-19423,71088474000,9943378,2
33,2009-08-24,382,0.129,1956,0.16,405993,0.187,0.188,538901000,-915029000,76434,-123132,71627375000,10019812,2
34,2009-08-25,389,0.129,1946,0.162,402992,0.189,0.176,496483500,-42417500,70953,-5481,72123858500,10090765,2
35,2009-08-26,391,0.131,1942,0.163,400564,0.189,0.147,416456500,-80027000,59018,-11935,72540315000,10149783,2
36,2009-08-27,326,0.108,1754,0.145,353363,0.165,0.16,398295500,-18161000,56435,-2583,72938610500,10206218,2
37,2009-08-28,341,0.113,1842,0.149,371055,0.168,0.166,456332000,58036500,61681,5246,73394942500,10267899,2
38,2009-08-29,377,0.114,1994,0.15,404974,0.173,0.378,1126356500,670024500,153175,91494,74521299000,10421074,2
39,2009-08-30,368,0.115,1908,0.149,388557,0.172,0.42,1188447500,62091000,163197,10022,75709746500,10584271,2
40,2009-08-31,337,0.113,1769,0.154,355950,0.173,0.12,300147000,-888300500,42762,-120435,76009893500,10627033,2
41,2009-09-01,343,0.117,1750,0.158,353561,0.176,0.104,256964000,-43183000,36856,-5906,76266857500,10663889,2
42,2009-09-02,336,0.116,1737,0.159,350438,0.177,0.091,225205500,-31758500,31720,-5136,76492063000,10695609,2
43,2009-09-03,308,0.116,1634,0.146,324082,0.16,0.088,200692000,-24513500,28404,-3316,76692755000,10724013,2
44,2009-09-04,311,0.116,1723,0.146,336109,0.158,0.096,240524500,39832500,32222,3818,76933279500,10756235,2
