,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2015-12-16,1009,0.219,4923,0.335,937713,0.384,0.217,1493451100,1477416100,203173,201062,1703678600,229949,1
1,2015-12-17,978,0.233,4733,0.318,852204,0.346,0.224,1405618800,-87832300,190883,-12290,3109297400,420832,1
2,2015-12-18,1007,0.239,4926,0.323,887772,0.352,0.274,1875221394,469602594,242838,51955,4984518794,663670,1
3,2015-12-19,983,0.231,5177,0.322,946710,0.358,0.446,3382193246,1506971852,422443,179605,8366712040,1086113,1
4,2015-12-20,999,0.235,5102,0.324,933635,0.36,0.477,3585077300,202884054,445051,22608,11951789340,1531164,1
5,2015-12-21,980,0.243,4851,0.329,897722,0.367,0.206,1382971200,-2202106100,185312,-259739,13334760540,1716476,1
6,2015-12-22,1007,0.245,4870,0.329,897265,0.367,0.201,1324284300,-58686900,180295,-5017,14659044840,1896771,1
7,2015-12-23,1012,0.226,5030,0.332,958346,0.383,0.193,1352512500,28228200,184877,4582,16011557340,2081648,1
8,2015-12-24,1053,0.201,5382,0.321,1037518,0.377,0.361,2849230562,1496718062,374902,190025,18860787902,2456550,1
9,2015-12-25,1094,0.196,5527,0.309,1053275,0.359,0.709,5974216561,3124985999,746400,371498,24835004463,3202950,1
10,2015-12-26,1095,0.199,5574,0.319,1073150,0.375,0.518,4438749179,-1535467382,555709,-190691,29273753642,3758659,1
11,2015-12-27,1069,0.197,5325,0.317,1029945,0.374,0.449,3699388300,-739360879,462083,-93626,32973141942,4220742,1
12,2015-12-28,1020,0.207,5074,0.324,992042,0.385,0.182,1350196000,-2349192300,180932,-281151,34323337942,4401674,1
13,2015-12-29,1044,0.205,5088,0.323,990629,0.383,0.193,1409776200,59580200,190717,9785,35733114142,4592391,1
14,2015-12-30,934,0.183,4592,0.285,926806,0.35,0.262,1510530300,100754100,242401,51684,37243644442,4834792,1
15,2015-12-31,921,0.174,4700,0.283,953721,0.35,0.309,2226131006,715600706,294617,52216,39469775448,5129409,1
16,2016-01-01,955,0.168,4678,0.278,952175,0.344,0.582,4529795647,2303664641,554307,259690,43999571095,5683716,1
17,2016-01-02,841,0.141,3905,0.229,792031,0.281,0.511,3263470020,-1266325627,404874,-149433,47263041115,6088590,1
18,2016-01-03,811,0.138,3692,0.224,746807,0.276,0.388,2326205400,-937264620,289441,-115433,49589246515,6378031,1
19,2016-01-04,761,0.143,3482,0.228,678747,0.268,0.143,723039200,-1603166200,97194,-192247,50312285715,6475225,1
20,2016-01-05,759,0.141,3443,0.226,668676,0.266,0.129,639591600,-83447600,86250,-10944,50951877315,6561475,1
21,2016-01-06,762,0.142,3428,0.227,659803,0.264,0.12,586057000,-53534600,79260,-6990,51537934315,6640735,1
22,2016-01-07,614,0.112,2571,0.162,517573,0.199,0.132,502194600,-83862400,68185,-11075,52040128915,6708920,2
23,2016-01-08,628,0.111,2598,0.161,517347,0.196,0.138,562133800,59939200,71250,3065,52602262715,6780170,3
24,2016-01-09,672,0.111,2719,0.162,529641,0.192,0.286,1215516500,653382700,151692,80442,53817779215,6931862,3
25,2016-01-10,654,0.11,2634,0.162,515590,0.193,0.296,1228145100,12628600,152776,1084,55045924315,7084638,2
26,2016-01-11,624,0.113,2512,0.166,495525,0.198,0.115,422644900,-805500200,57070,-95706,55468569215,7141708,1
27,2016-01-12,643,0.114,2511,0.166,493952,0.199,0.114,410479400,-12165500,56235,-835,55879048615,7197943,1
28,2016-01-13,626,0.112,2463,0.164,487484,0.197,0.101,363408700,-47070700,49174,-7061,56242457315,7247117,1
29,2016-01-14,489,0.085,1566,0.101,262120,0.102,0.142,267189800,-96218900,37351,-11823,56509647115,7284468,4
30,2016-01-15,491,0.083,1609,0.101,266282,0.101,0.142,294318000,27128200,37699,348,56803965115,7322167,4
31,2016-01-16,537,0.087,1708,0.104,276706,0.103,0.276,607715900,313397900,76325,38626,57411681015,7398492,4
32,2016-01-17,519,0.085,1645,0.103,265119,0.101,0.286,605659900,-2056000,75874,-451,58017340915,7474366,4
33,2016-01-18,495,0.089,1534,0.105,243567,0.1,0.109,194607900,-411052000,26573,-49301,58211948815,7500939,3
34,2016-01-19,492,0.088,1522,0.105,242232,0.101,0.105,186746100,-7861800,25450,-1123,58398694915,7526389,3
35,2016-01-20,487,0.086,1530,0.104,242892,0.1,0.102,182608700,-4137400,24867,-583,58581303615,7551256,3
36,2016-01-21,395,0.076,856,0.057,118394,0.048,0.135,115608100,-67000600,15964,-8903,58696911715,7567220,6
37,2016-01-22,407,0.077,905,0.059,124107,0.049,0.136,131965400,16357300,16905,941,58828877115,7584125,6
38,2016-01-23,434,0.075,953,0.059,129495,0.049,0.271,280371400,148406000,35039,18134,59109248515,7619164,5
39,2016-01-24,431,0.076,923,0.059,126326,0.049,0.258,263159400,-17212000,32612,-2427,59372407915,7651776,5
40,2016-01-25,408,0.08,911,0.064,126138,0.053,0.1,93181500,-169977900,12647,-19965,59465589415,7664423,5
41,2016-01-26,407,0.079,922,0.064,128667,0.054,0.104,97210800,4029300,13417,770,59562800215,7677840,6
42,2016-01-27,365,0.071,768,0.052,103649,0.043,0.136,85183000,-12027800,14107,690,59647983215,7691947,6
43,2016-01-28,208,0.044,376,0.023,47885,0.018,0.111,39176100,-46006900,5339,-8768,59687159315,7697286,6
44,2016-01-29,213,0.045,385,0.023,48963,0.018,0.131,50611600,11435500,6413,1074,59737770915,7703699,6
45,2016-01-30,221,0.044,376,0.022,46713,0.016,0.237,88397900,37786300,11084,4671,59826168815,7714783,9
46,2016-01-31,218,0.044,355,0.021,44680,0.016,0.242,86636900,-1761000,10796,-288,59912805715,7725579,8
47,2016-02-01,203,0.045,376,0.025,48292,0.019,0.078,28326100,-58310800,3759,-7037,59941131815,7729338,8
48,2016-02-02,211,0.046,381,0.026,49717,0.02,0.081,28597100,271000,4035,276,59969728915,7733373,6
49,2016-02-03,92,0.022,130,0.009,14889,0.006,0.051,5597500,-22999600,760,-3275,59975326415,7734133,13
50,2016-02-04,68,0.014,102,0.006,12411,0.005,0.046,4170500,-1427000,569,-191,59979496915,7734702,18
51,2016-02-05,73,0.016,109,0.007,12826,0.005,0.051,5028700,858200,652,83,59984525615,7735354,15
52,2016-02-06,112,0.022,154,0.009,19121,0.007,0.117,17201400,12172700,2233,1581,60001727015,7737587,11
53,2016-02-07,106,0.02,147,0.008,18003,0.006,0.139,20049600,2848200,2502,269,60021776615,7740089,10
54,2016-02-08,110,0.022,152,0.009,18631,0.007,0.3,46086000,26036400,5593,3091,60067862615,7745682,10
55,2016-02-09,110,0.021,152,0.009,19026,0.007,0.335,50234000,4148000,6369,776,60118096615,7752051,10
56,2016-02-10,108,0.021,144,0.008,17796,0.006,0.213,29223200,-21010800,3797,-2572,60147319815,7755848,10
