,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2014-01-07,2,0.0,2,0.0,448,0.0,1.0,5824000,5824000 ( 100.0% ),448,448 ( 100.0% ),5824000,448,24
1,2014-01-09,7,0.002,7,0.001,1472,0.001,0.997,17616000,17616000 ( 100.0% ),1468,1468 ( 100.0% ),23440000,1916,16
2,2014-01-10,5,0.001,5,0.0,1495,0.001,1.0,16280000,-1336000 ( -7.6% ),1495,27 ( 1.8% ),39720000,3411,18
3,2014-01-13,8,0.002,8,0.001,1813,0.001,1.0,17684000,17684000 ( 100.0% ),1813,1813 ( 100.0% ),57404000,5224,15
4,2014-01-14,1,0.0,1,0.0,102,0.0,1.0,816000,-16868000 ( -95.4% ),102,-1711 ( -94.4% ),58220000,5326,40
5,2014-01-15,2,0.0,2,0.0,297,0.0,1.0,2079000,1263000 ( 154.8% ),297,195 ( 191.2% ),60299000,5623,29
6,2014-01-16,676,0.149,2558,0.184,448680,0.194,0.358,1170458500,1168379500 ( 56199.1% ),160592,160295 ( 53971.4% ),1230757500,166215,1
7,2014-01-17,785,0.169,2936,0.205,520734,0.219,0.327,1297168500,126710000 ( 10.8% ),170315,9723 ( 6.1% ),2527926000,336530,1
8,2014-01-18,962,0.196,3862,0.258,722428,0.29,0.595,3353864000,2056695500 ( 158.6% ),430189,259874 ( 152.6% ),5881790000,766719,1
9,2014-01-19,1010,0.207,3970,0.273,739662,0.306,0.589,3400728500,46864500 ( 1.4% ),435610,5421 ( 1.3% ),9282518500,1202329,1
10,2014-01-20,801,0.183,3448,0.255,659541,0.291,0.239,1188754000,-2211974500 ( -65.0% ),157528,-278082 ( -63.8% ),10471272500,1359857,1
11,2014-01-21,823,0.184,3475,0.256,663227,0.293,0.283,1404823500,216069500 ( 18.2% ),187623,30095 ( 19.1% ),11876096000,1547480,1
12,2014-01-22,656,0.173,2827,0.205,478815,0.208,0.338,1216550500,-188273000 ( -13.4% ),161927,-25696 ( -13.7% ),13092646500,1709407,1
