,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2013-01-21,5,0.001,5,0.0,1180,0.001,0.902,7850000,7850000 ( 100.0% ),1064,1064 ( 100.0% ),7850000,1064,14
1,2013-01-24,9,0.002,9,0.001,2792,0.001,0.746,17545000,17545000 ( 100.0% ),2083,2083 ( 100.0% ),25395000,3147,13
2,2013-01-28,8,0.002,11,0.001,2564,0.001,1.002,15784000,15784000 ( 100.0% ),2568,2568 ( 100.0% ),41179000,5715,12
3,2013-01-29,631,0.142,1767,0.137,346631,0.155,0.395,997981500,982197500 ( 6222.7% ),137036,134468 ( 5236.3% ),1039160500,142751,2
4,2013-01-30,751,0.203,4020,0.312,852872,0.378,0.321,1914008000,916026500 ( 91.8% ),273647,136611 ( 99.7% ),2953168500,416398,1
5,2013-01-31,776,0.212,4070,0.314,872689,0.386,0.347,2102952000,188944000 ( 9.9% ),302765,29118 ( 10.6% ),5056120500,719163,1
6,2013-02-01,787,0.216,4252,0.324,894614,0.392,0.377,2508168052,405216052 ( 19.3% ),337425,34660 ( 11.4% ),7564288552,1056588,1
7,2013-02-02,880,0.229,4641,0.332,946753,0.393,0.673,4825419569,2317251517 ( 92.4% ),637036,299611 ( 88.8% ),12389708121,1693624,1
8,2013-02-03,894,0.234,4539,0.336,922090,0.395,0.605,4185578500,-639841069 ( -13.3% ),557665,-79371 ( -12.5% ),16575286621,2251289,1
9,2013-02-04,800,0.23,4193,0.339,859929,0.398,0.241,1449961500,-2735617000 ( -65.4% ),207279,-350386 ( -62.8% ),18025248121,2458568,1
10,2013-02-05,810,0.229,4221,0.34,869140,0.4,0.23,1377039000,-72922500 ( -5.0% ),200053,-7226 ( -3.5% ),19402287121,2658621,1
11,2013-02-06,694,0.221,3527,0.268,672745,0.295,0.282,1305283000,-71756000 ( -5.2% ),189668,-10385 ( -5.2% ),20707570121,2848289,1
12,2013-02-07,682,0.2,3458,0.259,662548,0.287,0.27,1250264500,-55018500 ( -4.2% ),179104,-10564 ( -5.6% ),21957834621,3027393,2
13,2013-02-08,684,0.201,3686,0.263,705765,0.292,0.405,2147417510,897153010 ( 71.8% ),285805,106701 ( 59.6% ),24105252131,3313198,2
14,2013-02-09,758,0.205,4003,0.27,756048,0.297,0.534,3090922506,943504996 ( 43.9% ),403537,117732 ( 41.2% ),27196174637,3716735,2
