,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2006-07-04,5,0.003,5,0.001,2096,0.002,1.0,14672000,14672000 ( 100.0% ),2096,2096 ( 100.0% ),14672000,2096,11
1,2006-07-06,1,0.001,2,0.0,392,0.0,1.0,2744000,2744000 ( 100.0% ),392,392 ( 100.0% ),17416000,2488,14
2,2006-07-18,1,0.001,1,0.0,472,0.0,1.0,3304000,3304000 ( 100.0% ),472,472 ( 100.0% ),20720000,2960,11
3,2006-07-19,5,0.003,5,0.001,1846,0.001,0.806,10416000,7112000 ( 215.3% ),1488,1016 ( 215.3% ),31136000,4448,9
4,2006-07-20,9,0.006,11,0.001,4404,0.003,0.652,19763000,9347000 ( 89.7% ),2870,1382 ( 92.9% ),50899000,7318,10
5,2006-07-21,7,0.004,7,0.001,2294,0.002,0.734,11325000,-8438000 ( -42.7% ),1684,-1186 ( -41.3% ),62224000,9002,11
6,2006-07-22,1,0.001,2,0.0,1220,0.001,0.0,0,-11325000 ( -100.0% ),0,-1684 ( -100.0% ),62224000,9002,37
7,2006-07-26,380,0.19,1022,0.137,228035,0.167,0.571,807778000,807778000 ( 100.0% ),130252,130252 ( 100.0% ),870002000,139254,1
8,2006-07-27,513,0.304,3002,0.378,714967,0.485,0.554,2382619500,1574841500 ( 195.0% ),395951,265699 ( 204.0% ),3252621500,535205,1
9,2006-07-28,537,0.31,3170,0.382,756722,0.49,0.558,2619295400,236675900 ( 9.9% ),421988,26037 ( 6.6% ),5871916900,957193,1
10,2006-07-29,617,0.336,3642,0.418,844584,0.523,0.798,4193732200,1574436800 ( 60.1% ),673838,251850 ( 59.7% ),10065649100,1631031,1
11,2006-07-30,618,0.34,3533,0.421,816840,0.526,0.782,3990969200,-202763000 ( -4.8% ),638824,-35014 ( -5.2% ),14056618300,2269855,1
12,2006-07-31,561,0.323,3218,0.396,755652,0.503,0.608,2775636000,-1215333200 ( -30.5% ),459149,-179675 ( -28.1% ),16832254300,2729004,1
13,2006-08-01,581,0.33,3307,0.408,768648,0.512,0.602,2796724400,21088400 ( 0.8% ),462351,3202 ( 0.7% ),19628978700,3191355,1
14,2006-08-02,591,0.334,3333,0.41,772056,0.514,0.581,2705506600,-91217800 ( -3.3% ),448539,-13812 ( -3.0% ),22334485300,3639894,1
