,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2009-06-22,2,0.001,2,0.0,758,0.0,0.0,0,0 ( 0.0% ),0,0 ( 0.0% ),0,0,62
1,2009-06-23,3,0.001,5,0.0,1236,0.001,0.224,1853000,1853000 ( 100.0% ),277,277 ( 100.0% ),1853000,277,23
2,2009-06-24,965,0.342,4527,0.42,1001320,0.519,0.478,3110021500,3108168500 ( 167737.1% ),478269,477992 ( 172560.3% ),3111874500,478546,1
3,2009-06-25,996,0.349,4613,0.424,1015650,0.522,0.371,2468774500,-641247000 ( -20.6% ),376850,-101419 ( -21.2% ),5580649000,855396,1
4,2009-06-26,1054,0.356,5015,0.436,1093542,0.534,0.392,2936993000,468218500 ( 19.0% ),428661,51811 ( 13.7% ),8517642000,1284057,1
5,2009-06-27,1154,0.377,5910,0.476,1240172,0.569,0.738,6114325000,3177332000 ( 108.2% ),915311,486650 ( 113.5% ),14631967000,2199368,1
6,2009-06-28,1139,0.377,5620,0.47,1182160,0.564,0.671,5364818500,-749506500 ( -12.3% ),793107,-122204 ( -13.4% ),19996785500,2992475,1
7,2009-06-29,920,0.336,4483,0.411,995439,0.513,0.244,1617768500,-3747050000 ( -69.8% ),242507,-550600 ( -69.4% ),21614554000,3234982,1
8,2009-06-30,898,0.328,4411,0.405,981732,0.505,0.206,1344139000,-273629500 ( -16.9% ),202630,-39877 ( -16.4% ),22958693000,3437612,1
9,2009-07-01,837,0.331,4230,0.39,938231,0.484,0.2,1269824500,-74314500 ( -5.5% ),187980,-14650 ( -7.2% ),24228517500,3625592,1
10,2009-07-02,836,0.333,4220,0.385,932972,0.477,0.191,1200021500,-69803000 ( -5.5% ),178025,-9955 ( -5.3% ),25428539000,3803617,1
11,2009-07-03,871,0.339,4467,0.39,981666,0.483,0.228,1629618500,429597000 ( 35.8% ),224268,46243 ( 26.0% ),27058157500,4027885,1
12,2009-07-04,1028,0.37,5217,0.428,1115009,0.52,0.539,4233407500,2603789000 ( 159.8% ),601332,377064 ( 168.1% ),31291565000,4629217,1
13,2009-07-05,997,0.366,4939,0.419,1059485,0.51,0.541,3974332500,-259075000 ( -6.1% ),573442,-27890 ( -4.6% ),35265897500,5202659,1
14,2009-07-06,804,0.33,4117,0.385,916550,0.48,0.128,829052000,-3145280500 ( -79.1% ),116970,-456472 ( -79.6% ),36094949500,5319629,1
15,2009-07-07,804,0.33,4102,0.381,909286,0.474,0.141,896615000,67563000 ( 8.1% ),128056,11086 ( 9.5% ),36991564500,5447685,1
16,2009-07-08,801,0.324,4050,0.38,896913,0.471,0.117,741772000,-154843000 ( -17.3% ),105042,-23014 ( -18.0% ),37733336500,5552727,1
17,2009-07-09,705,0.297,3452,0.323,786397,0.411,0.119,656893000,-84879000 ( -11.4% ),93733,-11309 ( -10.8% ),38390229500,5646460,1
18,2009-07-10,722,0.296,3631,0.318,820094,0.404,0.168,995471000,338578000 ( 51.5% ),137644,43911 ( 46.8% ),39385700500,5784104,1
19,2009-07-11,788,0.301,4049,0.326,896315,0.41,0.478,2946822500,1951351500 ( 196.0% ),428601,290957 ( 211.4% ),42332523000,6212705,1
20,2009-07-12,773,0.295,3843,0.322,852947,0.405,0.384,2293693500,-653129000 ( -22.2% ),327584,-101017 ( -23.6% ),44626216500,6540289,1
21,2009-07-13,683,0.285,3325,0.313,748168,0.394,0.079,423394000,-1870299500 ( -81.5% ),59076,-268508 ( -82.0% ),45049610500,6599365,1
22,2009-07-14,687,0.286,3288,0.311,740520,0.392,0.07,366051500,-57342500 ( -13.5% ),51537,-7539 ( -12.8% ),45415662000,6650902,1
23,2009-07-15,416,0.156,1875,0.172,342635,0.176,0.121,290120000,-75931500 ( -20.7% ),41319,-10218 ( -19.8% ),45705782000,6692221,3
24,2009-07-16,423,0.157,1861,0.17,341437,0.175,0.116,277553500,-12566500 ( -4.3% ),39573,-1746 ( -4.2% ),45983335500,6731794,3
25,2009-07-17,420,0.153,1949,0.17,352740,0.174,0.145,367708500,90155000 ( 32.5% ),51202,11629 ( 29.4% ),46351044000,6782996,3
26,2009-07-18,427,0.144,1940,0.161,347592,0.164,0.361,908644500,540936000 ( 147.1% ),125374,74172 ( 144.9% ),47259688500,6908370,3
27,2009-07-19,416,0.143,1831,0.157,322710,0.158,0.402,917719500,9075000 ( 1.0% ),129716,4342 ( 3.5% ),48177408000,7038086,3
28,2009-07-20,405,0.153,1792,0.163,323226,0.165,0.109,243438000,-674281500 ( -73.5% ),35193,-94523 ( -72.9% ),48420846000,7073279,3
29,2009-07-21,405,0.151,1779,0.162,318420,0.163,0.107,232206000,-11232000 ( -4.6% ),33912,-1281 ( -3.6% ),48653052000,7107191,3
30,2009-07-22,290,0.111,1127,0.099,163630,0.08,0.123,136873000,-95333000 ( -41.1% ),20079,-13833 ( -40.8% ),48789925000,7127270,4
31,2009-07-23,269,0.106,1094,0.096,157410,0.077,0.124,134312500,-2560500 ( -1.9% ),19591,-488 ( -2.4% ),48924237500,7146861,4
32,2009-07-24,273,0.104,1133,0.096,161707,0.076,0.134,155720500,21408000 ( 15.9% ),21664,2073 ( 10.6% ),49079958000,7168525,4
33,2009-07-25,283,0.1,1129,0.091,157654,0.071,0.338,379569500,223849000 ( 143.8% ),53250,31586 ( 145.8% ),49459527500,7221775,4
34,2009-07-26,288,0.102,1079,0.09,151397,0.071,0.329,352301500,-27268000 ( -7.2% ),49773,-3477 ( -6.5% ),49811829000,7271548,4
35,2009-07-27,275,0.104,1064,0.094,149635,0.074,0.124,127559000,-224742500 ( -63.8% ),18494,-31279 ( -62.8% ),49939388000,7290042,4
36,2009-07-28,278,0.104,1064,0.094,147985,0.073,0.134,134058000,6499000 ( 5.1% ),19766,1272 ( 6.9% ),50073446000,7309808,4
37,2009-07-29,141,0.051,329,0.027,44882,0.021,0.163,52579500,-81478500 ( -60.8% ),7298,-12468 ( -63.1% ),50126025500,7317106,7
38,2009-07-30,134,0.047,320,0.026,43203,0.02,0.189,58470500,5891000 ( 11.2% ),8155,857 ( 11.7% ),50184496000,7325261,8
39,2009-07-31,139,0.048,319,0.025,43358,0.019,0.219,71109000,12638500 ( 21.6% ),9515,1360 ( 16.7% ),50255605000,7334776,7
40,2009-08-01,132,0.042,279,0.021,37411,0.016,0.341,97879000,26770000 ( 37.6% ),12744,3229 ( 33.9% ),50353484000,7347520,7
41,2009-08-02,126,0.041,271,0.021,35926,0.016,0.31,84646500,-13232500 ( -13.5% ),11149,-1595 ( -12.5% ),50438130500,7358669,7
42,2009-08-03,139,0.048,316,0.026,42773,0.019,0.215,67691500,-16955000 ( -20.0% ),9216,-1933 ( -17.3% ),50505822000,7367885,7
43,2009-08-04,139,0.048,303,0.024,41265,0.019,0.198,59851500,-7840000 ( -11.6% ),8164,-1052 ( -11.4% ),50565673500,7376049,7
44,2009-08-05,96,0.031,217,0.017,29652,0.013,0.157,34119500,-25732000 ( -43.0% ),4670,-3494 ( -42.8% ),50599793000,7380719,9
45,2009-08-06,33,0.012,56,0.004,7980,0.004,0.16,9890500,-24229000 ( -71.0% ),1276,-3394 ( -72.7% ),50609683500,7381995,10
46,2009-08-07,31,0.011,60,0.005,8341,0.004,0.161,10515500,625000 ( 6.3% ),1342,66 ( 5.2% ),50620199000,7383337,11
47,2009-08-08,30,0.01,63,0.005,8715,0.004,0.269,18707500,8192000 ( 77.9% ),2345,1003 ( 74.7% ),50638906500,7385682,10
48,2009-08-09,32,0.011,60,0.005,8342,0.004,0.24,16066000,-2641500 ( -14.1% ),1998,-347 ( -14.8% ),50654972500,7387680,10
49,2009-08-10,33,0.012,58,0.005,8038,0.004,0.113,7067500,-8998500 ( -56.0% ),912,-1086 ( -54.4% ),50662040000,7388592,12
50,2009-08-11,33,0.012,60,0.005,8382,0.004,0.127,8145000,1077500 ( 15.2% ),1061,149 ( 16.3% ),50670185000,7389653,12
51,2009-08-12,2,0.001,4,0.0,420,0.0,0.314,946000,-7199000 ( -88.4% ),132,-929 ( -87.6% ),50671131000,7389785,28
52,2009-08-17,1,0.0,1,0.0,303,0.0,0.231,757000,757000 ( 100.0% ),70,70 ( 100.0% ),50671888000,7389855,28
53,2009-08-18,1,0.0,1,0.0,303,0.0,0.195,640000,-117000 ( -15.5% ),59,-11 ( -15.7% ),50672528000,7389914,27
54,2009-08-19,1,0.0,1,0.0,303,0.0,0.234,772000,132000 ( 20.6% ),71,12 ( 20.3% ),50673300000,7389985,30
55,2009-08-20,1,0.0,1,0.0,303,0.0,0.142,461000,-311000 ( -40.3% ),43,-28 ( -39.4% ),50673761000,7390028,37
56,2009-08-21,1,0.0,1,0.0,303,0.0,0.122,403000,-58000 ( -12.6% ),37,-6 ( -14.0% ),50674164000,7390065,39
57,2009-08-24,1,0.0,1,0.0,303,0.0,0.178,591000,591000 ( 100.0% ),54,54 ( 100.0% ),50674755000,7390119,33
