,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2011-12-01,1,0.0,1,0.0,303,0.0,0.0,0,0 ( 0.0% ),0,0 ( 0.0% ),0,0,74
1,2011-12-02,1,0.0,1,0.0,48,0.0,0.0,0,0 ( 0.0% ),0,0 ( 0.0% ),0,0,69
2,2011-12-13,10,0.003,61,0.005,22104,0.011,0.42,108002000,108002000 ( 100.0% ),9275,9275 ( 100.0% ),108002000,9275,6
3,2011-12-14,15,0.005,67,0.006,23123,0.011,0.479,128483000,20481000 ( 19.0% ),11075,1800 ( 19.4% ),236485000,20350,6
4,2011-12-15,845,0.28,3906,0.353,873784,0.437,0.303,1924102500,1795619500 ( 1397.6% ),264719,253644 ( 2290.2% ),2160587500,285069,1
5,2011-12-16,923,0.307,4562,0.394,996729,0.479,0.285,2206779500,282677000 ( 14.7% ),284074,19355 ( 7.3% ),4367367000,569143,1
6,2011-12-17,1024,0.295,5037,0.4,1073759,0.479,0.556,4553930500,2347151000 ( 106.4% ),596962,312888 ( 110.1% ),8921297500,1166105,1
7,2011-12-18,959,0.296,4833,0.396,1037680,0.479,0.548,4361035000,-192895500 ( -4.2% ),568508,-28454 ( -4.8% ),13282332500,1734613,1
8,2011-12-19,885,0.307,4376,0.403,952910,0.486,0.202,1414451000,-2946584000 ( -67.6% ),192162,-376346 ( -66.2% ),14696783500,1926775,1
9,2011-12-20,914,0.306,4430,0.399,959135,0.481,0.207,1441405000,26954000 ( 1.9% ),198491,6329 ( 3.3% ),16138188500,2125266,1
10,2011-12-21,646,0.227,3000,0.267,622065,0.309,0.27,1221067000,-220338000 ( -15.3% ),167683,-30808 ( -15.5% ),17359255500,2292949,1
11,2011-12-22,628,0.204,2903,0.253,605760,0.294,0.254,1129218500,-91848500 ( -7.5% ),153977,-13706 ( -8.2% ),18488474000,2446926,1
12,2011-12-23,650,0.207,3117,0.257,651529,0.301,0.33,1649059500,519841000 ( 46.0% ),215205,61228 ( 39.8% ),20137533500,2662131,1
13,2011-12-24,694,0.201,3356,0.253,713133,0.301,0.744,4099473500,2450414000 ( 148.6% ),530320,315115 ( 146.4% ),24237007000,3192451,1
14,2011-12-25,686,0.201,3194,0.251,679884,0.299,0.731,3798735000,-300738500 ( -7.3% ),497006,-33314 ( -6.3% ),28035742000,3689457,1
15,2011-12-26,636,0.206,2965,0.255,637381,0.306,0.245,1163747000,-2634988000 ( -69.4% ),156263,-340743 ( -68.6% ),29199489000,3845720,1
16,2011-12-27,637,0.206,2971,0.255,640204,0.308,0.233,1105640000,-58107000 ( -5.0% ),149444,-6819 ( -4.4% ),30305129000,3995164,1
17,2011-12-28,643,0.206,3016,0.258,653831,0.313,0.238,1141186500,35546500 ( 3.2% ),155331,5887 ( 3.9% ),31446315500,4150495,1
18,2011-12-29,662,0.195,3001,0.248,670757,0.311,0.254,1254283500,113097000 ( 9.9% ),170257,14926 ( 9.6% ),32700599000,4320752,1
19,2011-12-30,655,0.192,3116,0.248,694965,0.311,0.347,1872689500,618406000 ( 49.3% ),241029,70772 ( 41.6% ),34573288500,4561781,1
20,2011-12-31,692,0.191,3338,0.251,745608,0.314,0.554,3191759500,1319070000 ( 70.4% ),413380,172351 ( 71.5% ),37765048000,4975161,1
21,2012-01-01,697,0.195,3223,0.254,716632,0.317,0.493,2776060500,-415699000 ( -13.0% ),353274,-60106 ( -14.5% ),40541108500,5328435,1
22,2012-01-02,662,0.198,3009,0.255,674104,0.318,0.206,1033680000,-1742380500 ( -62.8% ),138853,-214421 ( -60.7% ),41574788500,5467288,1
23,2012-01-03,657,0.194,2947,0.252,662987,0.317,0.151,739116500,-294563500 ( -28.5% ),100370,-38483 ( -27.7% ),42313905000,5567658,1
24,2012-01-04,658,0.196,2925,0.255,656204,0.318,0.122,591308000,-147808500 ( -20.0% ),79937,-20433 ( -20.4% ),42905213000,5647595,1
25,2012-01-05,530,0.158,2376,0.196,548791,0.255,0.131,537772500,-53535500 ( -9.1% ),71724,-8213 ( -10.3% ),43442985500,5719319,1
26,2012-01-06,538,0.161,2492,0.199,573553,0.257,0.17,773348500,235576000 ( 43.8% ),97263,25539 ( 35.6% ),44216334000,5816582,1
27,2012-01-07,561,0.158,2579,0.199,588335,0.257,0.396,1836585500,1063237000 ( 137.5% ),233104,135841 ( 139.7% ),46052919500,6049686,1
28,2012-01-08,559,0.158,2568,0.202,586945,0.26,0.36,1656108500,-180477000 ( -9.8% ),211224,-21880 ( -9.4% ),47709028000,6260910,1
29,2012-01-09,534,0.161,2405,0.202,554576,0.261,0.117,480009500,-1176099000 ( -71.0% ),64611,-146613 ( -69.4% ),48189037500,6325521,1
30,2012-01-10,531,0.157,2375,0.199,546837,0.258,0.115,467868500,-12141000 ( -2.5% ),62805,-1806 ( -2.8% ),48656906000,6388326,1
31,2012-01-11,492,0.144,2078,0.172,464466,0.214,0.121,409886000,-57982500 ( -12.4% ),56211,-6594 ( -10.5% ),49066792000,6444537,1
32,2012-01-12,418,0.127,1826,0.149,411281,0.187,0.122,369494000,-40392000 ( -9.9% ),50358,-5853 ( -10.4% ),49436286000,6494895,2
33,2012-01-13,426,0.129,1885,0.149,424883,0.187,0.146,482216000,112722000 ( 30.5% ),61985,11627 ( 23.1% ),49918502000,6556880,2
34,2012-01-14,461,0.13,2037,0.152,453425,0.189,0.361,1268647500,786431500 ( 163.1% ),163766,101781 ( 164.2% ),51187149500,6720646,2
