,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2007-06-11,3,0.002,3,0.0,824,0.001,0.984,3244000,3244000 ( 100.0% ),811,811 ( 100.0% ),3244000,811,9
1,2007-06-12,1,0.001,1,0.0,397,0.0,0.902,2506000,-738000 ( -22.7% ),358,-453 ( -55.9% ),5750000,1169,11
2,2007-06-26,1,0.0,1,0.0,138,0.0,1.0,966000,966000 ( 100.0% ),138,138 ( 100.0% ),6716000,1307,18
3,2007-06-27,41,0.02,43,0.005,8876,0.005,0.332,18166000,17200000 ( 1780.5% ),2944,2806 ( 2033.3% ),24882000,4251,11
4,2007-06-28,676,0.306,3227,0.341,762284,0.444,0.402,1977101000,1958935000 ( 10783.5% ),306678,303734 ( 10317.1% ),2001983000,310929,1
5,2007-06-29,701,0.319,3683,0.37,861357,0.477,0.35,1989065000,11964000 ( 0.6% ),301194,-5484 ( -1.8% ),3991048000,612123,1
6,2007-06-30,852,0.359,4545,0.428,1006812,0.529,0.644,4243742000,2254677000 ( 113.4% ),648092,346898 ( 115.2% ),8234790000,1260215,1
7,2007-07-01,861,0.364,4364,0.428,966855,0.53,0.659,4202108000,-41634000 ( -1.0% ),637345,-10747 ( -1.7% ),12436898000,1897560,1
8,2007-07-02,640,0.3,3316,0.362,780386,0.471,0.275,1394604000,-2807504000 ( -66.8% ),214846,-422499 ( -66.3% ),13831502000,2112406,1
9,2007-07-03,644,0.3,3306,0.359,776057,0.465,0.269,1349545000,-45059000 ( -3.2% ),208454,-6392 ( -3.0% ),15181047000,2320860,1
10,2007-07-04,659,0.306,3309,0.361,777761,0.469,0.261,1316136900,-33408100 ( -2.5% ),202904,-5550 ( -2.7% ),16497183900,2523764,1
11,2007-07-05,639,0.322,3272,0.344,768655,0.45,0.254,1258345700,-57791200 ( -4.4% ),195358,-7546 ( -3.7% ),17755529600,2719122,1
12,2007-07-06,689,0.338,3554,0.352,827519,0.458,0.3,1632672800,374327100 ( 29.7% ),248147,52789 ( 27.0% ),19388202400,2967269,1
13,2007-07-07,863,0.386,4425,0.412,981009,0.515,0.671,4205028038,2572355238 ( 157.6% ),657949,409802 ( 165.1% ),23593230438,3625218,1
14,2007-07-08,848,0.384,4206,0.407,933325,0.511,0.691,4140124700,-64903338 ( -1.5% ),644492,-13457 ( -2.0% ),27733355138,4269710,1
15,2007-07-09,628,0.32,3253,0.348,768391,0.458,0.206,1020392500,-3119732200 ( -75.4% ),158268,-486224 ( -75.4% ),28753747638,4427978,1
16,2007-07-10,628,0.315,3226,0.341,764963,0.452,0.208,1024030000,3637500 ( 0.4% ),158872,604 ( 0.4% ),29777777638,4586850,1
17,2007-07-11,495,0.241,2482,0.265,462994,0.275,0.239,711184000,-312846000 ( -30.6% ),110497,-48375 ( -30.4% ),30488961638,4697347,2
18,2007-07-12,491,0.24,2500,0.264,466174,0.274,0.24,719298800,8114800 ( 1.1% ),111917,1420 ( 1.3% ),31208260438,4809264,2
19,2007-07-13,505,0.244,2639,0.267,493099,0.277,0.299,955156000,235857200 ( 32.8% ),147380,35463 ( 31.7% ),32163416438,4956644,2
