,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2018-10-24,5,0.001,6,0.0,1361,0.001,0.921,11039000,11039000 ( 100.0% ),1254,1254 ( 100.0% ),11039000,1254,16
1,2018-10-25,4,0.001,4,0.0,1119,0.0,1.0,10071000,-968000 ( -8.8% ),1119,-135 ( -10.8% ),21110000,2373,12
2,2018-10-26,1,0.0,1,0.0,174,0.0,1.0,1566000,-8505000 ( -84.5% ),174,-945 ( -84.5% ),22676000,2547,34
3,2018-10-29,43,0.008,43,0.003,7516,0.003,0.921,48171000,48171000 ( 100.0% ),6919,6919 ( 100.0% ),70847000,9466,9
4,2018-10-30,3,0.001,4,0.0,686,0.0,0.809,4095000,-44076000 ( -91.5% ),555,-6364 ( -92.0% ),74942000,10021,18
5,2018-10-31,811,0.136,2937,0.162,497769,0.175,0.222,760190950,756095950 ( 18463.9% ),110477,109922 ( 19805.8% ),835132950,120498,2
6,2018-11-01,777,0.135,3018,0.172,527329,0.19,0.124,565879350,-194311600 ( -25.6% ),65472,-45005 ( -40.7% ),1401012300,185970,2
7,2018-11-02,838,0.142,3227,0.178,564020,0.197,0.177,948085902,382206552 ( 67.5% ),99555,34083 ( 52.1% ),2349098202,285525,2
8,2018-11-03,910,0.145,3602,0.189,613373,0.205,0.359,2083926361,1135840459 ( 119.8% ),219900,120345 ( 120.9% ),4433024563,505425,2
9,2018-11-04,936,0.151,3662,0.197,626963,0.215,0.325,1902230050,-181696311 ( -8.7% ),203898,-16002 ( -7.3% ),6335254613,709323,2
10,2018-11-05,882,0.162,3584,0.213,621820,0.232,0.129,685354050,-1216876000 ( -64.0% ),80136,-123762 ( -60.7% ),7020608663,789459,2
11,2018-11-06,898,0.162,3631,0.217,628457,0.235,0.135,723283150,37929100 ( 5.5% ),85040,4904 ( 6.1% ),7743891813,874499,2
12,2018-11-07,874,0.169,3477,0.201,596490,0.217,0.151,766841400,43558250 ( 6.0% ),89874,4834 ( 5.7% ),8510733213,964373,2
13,2018-11-08,891,0.159,3383,0.195,581043,0.211,0.163,806737250,39895850 ( 5.2% ),94697,4823 ( 5.4% ),9317470463,1059070,2
14,2018-11-09,960,0.168,3725,0.208,633476,0.223,0.237,1401045537,594308287 ( 73.7% ),150117,55420 ( 58.5% ),10718516000,1209187,2
15,2018-11-10,1040,0.173,4312,0.227,721578,0.242,0.447,2998080301,1597034764 ( 114.0% ),322326,172209 ( 114.7% ),13716596301,1531513,2
16,2018-11-11,1098,0.181,4383,0.235,730381,0.25,0.427,2871375300,-126705001 ( -4.2% ),311652,-10674 ( -3.3% ),16587971601,1843165,2
17,2018-11-12,1002,0.194,4195,0.249,717646,0.267,0.152,930124000,-1941251300 ( -67.6% ),109370,-202282 ( -64.9% ),17518095601,1952535,2
18,2018-11-13,1018,0.19,4235,0.251,717606,0.267,0.166,1002547950,72423950 ( 7.8% ),119031,9661 ( 8.8% ),18520643551,2071566,1
19,2018-11-14,735,0.155,2812,0.165,400892,0.15,0.297,970597550,-31950400 ( -3.2% ),119169,138 ( 0.1% ),19491241101,2190735,2
20,2018-11-15,807,0.143,2595,0.149,368399,0.134,0.356,1037072950,66475400 ( 6.8% ),131138,11969 ( 10.0% ),20528314051,2321873,2
21,2018-11-16,888,0.16,3054,0.174,446681,0.162,0.382,1523160660,486087710 ( 46.9% ),170462,39324 ( 30.0% ),22051474711,2492335,2
22,2018-11-17,1105,0.18,3818,0.208,569900,0.198,0.573,2950351360,1427190700 ( 93.7% ),326368,155906 ( 91.5% ),25001826071,2818703,2
23,2018-11-18,1179,0.192,4057,0.227,610200,0.218,0.523,2865565300,-84786060 ( -2.9% ),319315,-7053 ( -2.2% ),27867391371,3138018,2
24,2018-11-19,1048,0.202,4137,0.251,666823,0.257,0.203,1103435350,-1762129950 ( -61.5% ),135596,-183719 ( -57.5% ),28970826721,3273614,1
25,2018-11-20,1109,0.202,4289,0.26,700394,0.269,0.186,1053530350,-49905000 ( -4.5% ),130475,-5121 ( -3.8% ),30024357071,3404089,1
26,2018-11-21,1164,0.222,4866,0.296,848788,0.328,0.181,1227310550,173780200 ( 16.5% ),153271,22796 ( 17.5% ),31251667621,3557360,1
27,2018-11-22,1026,0.189,4061,0.237,729360,0.27,0.181,1071685650,-155624900 ( -12.7% ),131665,-21606 ( -14.1% ),32323353271,3689025,2
28,2018-11-23,1054,0.191,4344,0.246,787804,0.283,0.241,1699394218,627708568 ( 58.6% ),189644,57979 ( 44.0% ),34022747489,3878669,1
29,2018-11-24,1136,0.196,5013,0.27,912371,0.314,0.433,3612363296,1912969078 ( 112.6% ),395504,205860 ( 108.6% ),37635110785,4274173,1
30,2018-11-25,1121,0.195,4946,0.272,901665,0.317,0.411,3331716050,-280647246 ( -7.8% ),370278,-25226 ( -6.4% ),40966826835,4644451,1
31,2018-11-26,1062,0.207,4594,0.273,841989,0.316,0.161,1096676600,-2235039450 ( -67.1% ),135951,-234327 ( -63.3% ),42063503435,4780402,1
32,2018-11-27,1119,0.204,4365,0.268,798179,0.31,0.165,1048715350,-47961250 ( -4.4% ),131835,-4116 ( -3.0% ),43112218785,4912237,1
33,2018-11-28,928,0.161,3408,0.192,585833,0.208,0.346,1306567050,257851700 ( 24.6% ),202908,71073 ( 53.9% ),44418785835,5115145,2
34,2018-11-29,896,0.157,3423,0.192,592140,0.21,0.215,1020031800,-286535250 ( -21.9% ),127482,-75426 ( -37.2% ),45438817635,5242627,2
35,2018-11-30,998,0.171,3861,0.212,660094,0.229,0.279,1614687854,594656054 ( 58.3% ),184033,56551 ( 44.4% ),47053505489,5426660,2
36,2018-12-01,1093,0.181,4725,0.25,809564,0.272,0.405,2996655884,1381968030 ( 85.6% ),328050,144017 ( 78.3% ),50050161373,5754710,2
37,2018-12-02,1103,0.184,4706,0.253,805542,0.276,0.363,2642813900,-353841984 ( -11.8% ),292238,-35812 ( -10.9% ),52692975273,6046948,2
