,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2017-12-13,14,0.002,16,0.001,3423,0.001,0.998,27376000,27376000 ( 100.0% ),3415,3415 ( 100.0% ),27376000,3415,12
1,2017-12-14,2,0.0,3,0.0,1032,0.0,0.899,7420000,-19956000 ( -72.9% ),928,-2487 ( -72.8% ),34796000,4343,19
2,2017-12-15,2,0.0,2,0.0,608,0.0,0.939,4568000,-2852000 ( -38.4% ),571,-357 ( -38.5% ),39364000,4914,23
3,2017-12-18,2,0.0,2,0.0,608,0.0,0.939,4568000,4568000 ( 100.0% ),571,571 ( 100.0% ),43932000,5485,19
4,2017-12-19,45,0.008,45,0.003,9758,0.004,1.0,82853000,78285000 ( 1713.8% ),9755,9184 ( 1608.4% ),126785000,15240,6
5,2017-12-20,2,0.0,3,0.0,868,0.0,0.907,6284000,-76569000 ( -92.4% ),787,-8968 ( -91.9% ),133069000,16027,13
6,2017-12-21,27,0.005,28,0.002,6178,0.002,0.972,51756000,45472000 ( 723.6% ),6007,5220 ( 663.3% ),184825000,22034,7
7,2017-12-22,20,0.003,20,0.001,4283,0.002,0.994,40112000,-11644000 ( -22.5% ),4259,-1748 ( -29.1% ),224937000,26293,8
8,2017-12-23,10,0.002,10,0.001,1870,0.001,1.0,14960000,-25152000 ( -62.7% ),1870,-2389 ( -56.1% ),239897000,28163,15
9,2017-12-26,41,0.007,41,0.002,9404,0.003,0.762,64200500,64200500 ( 100.0% ),7168,7168 ( 100.0% ),304097500,35331,8
10,2017-12-27,1299,0.24,6074,0.356,1070761,0.39,0.31,1973650400,1909449900 ( 2974.2% ),331736,324568 ( 4528.0% ),2277747900,367067,2
11,2017-12-28,1233,0.224,5645,0.327,969574,0.351,0.228,1655660700,-317989700 ( -16.1% ),221304,-110432 ( -33.3% ),3933408600,588371,2
12,2017-12-29,1170,0.209,5519,0.309,931532,0.327,0.329,2560147830,904487130 ( 54.6% ),306562,85258 ( 38.5% ),6493556430,894933,2
13,2017-12-30,1079,0.187,5122,0.275,830642,0.28,0.586,4075364307,1515216477 ( 59.2% ),487098,180536 ( 58.9% ),10568920737,1382031,2
14,2017-12-31,1082,0.187,5089,0.272,819068,0.275,0.684,4685083300,609718993 ( 15.0% ),560046,72948 ( 15.0% ),15254004037,1942077,2
15,2018-01-01,1097,0.194,4982,0.278,793990,0.278,0.669,4460462100,-224621200 ( -4.8% ),531469,-28577 ( -5.1% ),19714466137,2473546,2
16,2018-01-02,1063,0.199,5044,0.292,802143,0.291,0.271,1643436600,-2817025500 ( -63.2% ),217247,-314222 ( -59.1% ),21357902737,2690793,2
17,2018-01-03,964,0.181,4231,0.243,693569,0.249,0.252,1329337000,-314099600 ( -19.1% ),174979,-42268 ( -19.5% ),22687239737,2865772,2
