,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2005-12-24,1,0.001,1,0.0,30,0.0,1.0,900000,900000 ( 100.0% ),30,30 ( 100.0% ),900000,30,30
1,2005-12-27,16,0.011,19,0.003,2913,0.002,0.273,4576000,4576000 ( 100.0% ),794,794 ( 100.0% ),5476000,824,11
2,2005-12-28,149,0.103,894,0.126,187883,0.143,0.421,482226000,477650000 ( 10438.2% ),79058,78264 ( 9856.9% ),487702000,79882,1
3,2005-12-29,207,0.143,1217,0.169,251760,0.189,0.635,958925500,476699500 ( 98.9% ),159832,80774 ( 102.2% ),1446627500,239714,1
4,2005-12-30,223,0.15,1321,0.174,283624,0.202,0.672,1154394000,195468500 ( 20.4% ),190482,30650 ( 19.2% ),2601021500,430196,1
5,2005-12-31,259,0.163,1542,0.19,338764,0.227,0.855,1808482000,654088000 ( 56.7% ),289586,99104 ( 52.0% ),4409503500,719782,1
6,2006-01-01,258,0.17,1450,0.195,322064,0.235,0.893,1827901800,19419800 ( 1.1% ),287755,-1831 ( -0.6% ),6237405300,1007537,1
7,2006-01-02,235,0.164,1368,0.193,311731,0.238,0.577,1115383800,-712518000 ( -39.0% ),179921,-107834 ( -37.5% ),7352789100,1187458,1
8,2006-01-03,240,0.166,1381,0.196,315798,0.242,0.533,1039432600,-75951200 ( -6.8% ),168268,-11653 ( -6.5% ),8392221700,1355726,1
9,2006-01-04,236,0.164,1394,0.199,323662,0.251,0.493,980763200,-58669400 ( -5.6% ),159539,-8729 ( -5.2% ),9372984900,1515265,1
10,2006-01-05,249,0.175,1479,0.202,345112,0.255,0.484,1028675000,47911800 ( 4.9% ),166954,7415 ( 4.6% ),10401659900,1682219,1
11,2006-01-06,265,0.184,1605,0.209,373655,0.263,0.524,1219780000,191105000 ( 18.6% ),195957,29003 ( 17.4% ),11621439900,1878176,1
12,2006-01-07,303,0.198,1769,0.222,417242,0.284,0.791,2091052000,871272000 ( 71.4% ),330206,134249 ( 68.5% ),13712491900,2208382,1
13,2006-01-08,293,0.194,1685,0.223,395934,0.285,0.784,1978748500,-112303500 ( -5.4% ),310347,-19859 ( -6.0% ),15691240400,2518729,1
