,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2017-01-05,2,0.0,2,0.0,564,0.0,1.0,4750000,4750000 ( 100.0% ),564,564 ( 100.0% ),4750000,564,21
1,2017-01-10,23,0.004,29,0.002,6235,0.002,0.658,36166300,36166300 ( 100.0% ),4101,4101 ( 100.0% ),40916300,4665,12
2,2017-01-11,9,0.002,9,0.001,1816,0.001,1.0,14528000,-21638300 ( -59.8% ),1816,-2285 ( -55.7% ),55444300,6481,17
3,2017-01-12,12,0.002,14,0.001,3203,0.001,1.0,26748000,12220000 ( 84.1% ),3203,1387 ( 76.4% ),82192300,9684,13
4,2017-01-14,8,0.001,8,0.0,1772,0.001,1.0,15918000,15918000 ( 100.0% ),1772,1772 ( 100.0% ),98110300,11456,18
5,2017-01-15,6,0.001,6,0.0,2036,0.001,1.0,19690000,3772000 ( 23.7% ),2036,264 ( 14.9% ),117800300,13492,16
6,2017-01-17,24,0.004,24,0.001,3540,0.001,0.315,8701000,8701000 ( 100.0% ),1114,1114 ( 100.0% ),126501300,14606,21
7,2017-01-18,900,0.164,4126,0.242,704909,0.253,0.215,1145130100,1136429100 ( 13060.9% ),151845,150731 ( 13530.6% ),1271631400,166451,2
8,2017-01-19,918,0.162,4157,0.243,704107,0.252,0.201,1063411600,-81718500 ( -7.1% ),141569,-10276 ( -6.8% ),2335043000,308020,2
9,2017-01-20,938,0.167,4217,0.243,708332,0.251,0.226,1350950693,287539093 ( 27.0% ),160116,18547 ( 13.1% ),3685993693,468136,2
10,2017-01-21,976,0.165,4221,0.235,691500,0.236,0.482,2810573092,1459622399 ( 108.0% ),333625,173509 ( 108.4% ),6496566785,801761,2
11,2017-01-22,972,0.167,4120,0.235,673909,0.236,0.523,2967913800,157340708 ( 5.6% ),352228,18603 ( 5.6% ),9464480585,1153989,2
12,2017-01-23,928,0.173,4117,0.247,682245,0.251,0.203,1051594800,-1916319000 ( -64.6% ),138338,-213890 ( -60.7% ),10516075385,1292327,2
13,2017-01-24,955,0.174,4177,0.248,693835,0.253,0.196,1022534750,-29060050 ( -2.8% ),135694,-2644 ( -1.9% ),11538610135,1428021,2
14,2017-01-25,987,0.164,4227,0.245,758179,0.27,0.255,1172426200,149891450 ( 14.7% ),193551,57857 ( 42.6% ),12711036335,1621572,2
15,2017-01-26,991,0.164,4491,0.251,814192,0.281,0.293,1830307900,657881700 ( 56.1% ),238425,44874 ( 23.2% ),14541344235,1859997,1
16,2017-01-27,1177,0.182,5360,0.29,985813,0.329,0.479,4057287634,2226979734 ( 121.7% ),472221,233796 ( 98.1% ),18598631869,2332218,1
17,2017-01-28,1279,0.202,5806,0.318,1062909,0.358,0.625,5774705700,1717418066 ( 42.3% ),664830,192609 ( 40.8% ),24373337569,2997048,1
18,2017-01-29,1383,0.21,6249,0.334,1143640,0.377,0.698,6821569400,1046863700 ( 18.1% ),797994,133164 ( 20.0% ),31194906969,3795042,1
19,2017-01-30,1392,0.215,6123,0.338,1130619,0.384,0.673,6399470500,-422098900 ( -6.2% ),761071,-36923 ( -4.6% ),37594377469,4556113,1
20,2017-01-31,1094,0.186,5160,0.298,993625,0.354,0.306,2269168100,-4130302400 ( -64.5% ),304003,-457068 ( -60.1% ),39863545569,4860116,1
21,2017-02-01,1075,0.2,5290,0.316,1047557,0.383,0.181,1416506700,-852661400 ( -37.6% ),189579,-114424 ( -37.6% ),41280052269,5049695,1
22,2017-02-02,998,0.185,5011,0.299,1005587,0.366,0.173,1306151800,-110354900 ( -7.8% ),174342,-15237 ( -8.0% ),42586204069,5224037,1
23,2017-02-03,1022,0.187,5198,0.304,1043279,0.373,0.194,1698784568,392632768 ( 30.1% ),202908,28566 ( 16.4% ),44284988637,5426945,1
24,2017-02-04,1099,0.184,5616,0.314,1129676,0.388,0.392,3758373250,2059588682 ( 121.2% ),442556,239648 ( 118.1% ),48043361887,5869501,1
