,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2019-07-17,7,0.001,7,0.0,1681,0.001,0.991,14977000,14977000 ( 100.0% ),1666,1666 ( 100.0% ),14977000,1666,11
1,2019-07-18,20,0.003,20,0.001,4936,0.002,0.996,36885000,21908000 ( 146.3% ),4918,3252 ( 195.2% ),51862000,6584,8
2,2019-07-24,23,0.004,23,0.001,5751,0.002,0.997,47666000,47666000 ( 100.0% ),5733,5733 ( 100.0% ),99528000,12317,7
3,2019-07-25,7,0.001,7,0.0,1757,0.001,1.0,12709500,-34956500 ( -73.3% ),1757,-3976 ( -69.4% ),112237500,14074,11
4,2019-07-26,1,0.0,1,0.0,171,0.0,1.0,1197000,-11512500 ( -90.6% ),171,-1586 ( -90.3% ),113434500,14245,36
5,2019-07-28,7,0.001,7,0.0,2484,0.001,0.981,23718000,23718000 ( 100.0% ),2436,2436 ( 100.0% ),137152500,16681,12
6,2019-07-29,22,0.003,23,0.001,5020,0.002,1.0,38362500,14644500 ( 61.7% ),5022,2586 ( 106.2% ),175515000,21703,11
7,2019-07-30,100,0.015,100,0.005,19262,0.006,0.909,126839100,88476600 ( 230.6% ),17516,12494 ( 248.8% ),302354100,39219,6
8,2019-07-31,1323,0.202,6827,0.321,1187539,0.36,0.413,3172131090,3045291990 ( 2400.9% ),489996,472480 ( 2697.4% ),3474485190,529215,1
9,2019-08-01,1331,0.205,7129,0.332,1250424,0.376,0.313,3184867870,12736780 ( 0.4% ),391904,-98092 ( -20.0% ),6659353060,921119,1
10,2019-08-02,1466,0.219,7622,0.35,1342467,0.397,0.354,4202659000,1017791130 ( 32.0% ),474777,82873 ( 21.1% ),10862012060,1395896,1
11,2019-08-03,1585,0.233,8436,0.378,1510824,0.435,0.524,7014768985,2812109985 ( 66.9% ),791266,316489 ( 66.7% ),17876781045,2187162,1
12,2019-08-04,1660,0.242,8605,0.392,1539670,0.45,0.502,6839317120,-175451865 ( -2.5% ),773015,-18251 ( -2.3% ),24716098165,2960177,1
13,2019-08-05,1519,0.239,8425,0.4,1543184,0.468,0.27,3390090930,-3449226190 ( -50.4% ),417327,-355688 ( -46.0% ),28106189095,3377504,1
14,2019-08-06,1556,0.24,8491,0.405,1556601,0.475,0.237,2984648420,-405442510 ( -12.0% ),369415,-47912 ( -11.5% ),31090837515,3746919,1
15,2019-08-07,1315,0.193,6267,0.301,1056244,0.327,0.29,2470703740,-513944680 ( -17.2% ),306144,-63271 ( -17.1% ),33561541255,4053063,2
16,2019-08-08,1339,0.189,6439,0.309,1088041,0.337,0.255,2239913070,-230790670 ( -9.3% ),277731,-28413 ( -9.3% ),35801454325,4330794,1
17,2019-08-09,1367,0.19,6859,0.324,1165452,0.356,0.273,2811360574,571447504 ( 25.5% ),318642,40911 ( 14.7% ),38612814899,4649436,1
18,2019-08-10,1465,0.202,7541,0.351,1280954,0.385,0.466,5284685353,2473324779 ( 88.0% ),596628,277986 ( 87.2% ),43897500252,5246064,1
19,2019-08-11,1442,0.201,7423,0.352,1267088,0.388,0.42,4706292650,-578392703 ( -10.9% ),532463,-64165 ( -10.8% ),48603792902,5778527,2
20,2019-08-12,1336,0.199,7073,0.351,1217972,0.389,0.174,1718375900,-2987916750 ( -63.5% ),211799,-320664 ( -60.2% ),50322168802,5990326,2
21,2019-08-13,1365,0.197,7063,0.348,1209437,0.385,0.163,1578158420,-140217480 ( -8.2% ),196572,-15227 ( -7.2% ),51900327222,6186898,2
22,2019-08-14,1070,0.165,5071,0.25,778323,0.249,0.259,1623147660,44989240 ( 2.9% ),201354,4782 ( 2.4% ),53523474882,6388252,3
23,2019-08-15,1029,0.145,4772,0.227,746156,0.231,0.527,3401752680,1778605020 ( 109.6% ),392871,191517 ( 95.1% ),56925227562,6781123,3
24,2019-08-16,1010,0.148,4825,0.234,753363,0.238,0.265,1752178510,-1649574170 ( -48.5% ),199787,-193084 ( -49.1% ),58677406072,6980910,3
25,2019-08-17,1032,0.148,4899,0.233,755050,0.235,0.409,2715811280,963632770 ( 55.0% ),308601,108814 ( 54.5% ),61393217352,7289511,3
26,2019-08-18,1042,0.151,4788,0.234,742564,0.236,0.349,2277728650,-438082630 ( -16.1% ),259257,-49344 ( -16.0% ),63670946002,7548768,3
27,2019-08-19,987,0.157,4596,0.242,693352,0.237,0.144,805831910,-1471896740 ( -64.6% ),99632,-159625 ( -61.6% ),64476777912,7648400,2
28,2019-08-20,1017,0.159,4610,0.243,693174,0.238,0.137,765727160,-40104750 ( -5.0% ),94910,-4722 ( -4.7% ),65242505072,7743310,2
29,2019-08-21,782,0.136,3380,0.175,507015,0.17,0.162,659824370,-105902790 ( -13.8% ),82331,-12579 ( -13.3% ),65902329442,7825641,4
30,2019-08-22,739,0.122,3048,0.155,461771,0.153,0.155,574269200,-85555170 ( -13.0% ),71503,-10828 ( -13.2% ),66476598642,7897144,3
31,2019-08-23,761,0.125,3251,0.163,493248,0.161,0.177,763518300,189249100 ( 33.0% ),87092,15589 ( 21.8% ),67240116942,7984236,3
32,2019-08-24,846,0.126,3553,0.171,559309,0.175,0.341,1677425160,913906860 ( 119.7% ),190750,103658 ( 119.0% ),68917542102,8174986,3
33,2019-08-25,867,0.131,3537,0.173,558417,0.178,0.316,1542566980,-134858180 ( -8.0% ),176426,-14324 ( -7.5% ),70460109082,8351412,3
34,2019-08-26,805,0.14,3371,0.179,523666,0.18,0.113,474732780,-1067834200 ( -69.2% ),59223,-117203 ( -66.4% ),70934841862,8410635,2
35,2019-08-27,827,0.14,3374,0.178,520081,0.178,0.114,468018940,-6713840 ( -1.4% ),59214,-9 ( 0.0% ),71402860802,8469849,2
36,2019-08-28,708,0.103,2224,0.114,330370,0.109,0.287,568452370,100433430 ( 21.5% ),94751,35537 ( 60.0% ),71971313172,8564600,3
37,2019-08-29,671,0.104,2217,0.115,320490,0.107,0.14,355431170,-213021200 ( -37.5% ),44855,-49896 ( -52.7% ),72326744342,8609455,3
38,2019-08-30,737,0.11,2473,0.125,357609,0.117,0.166,506685790,151254620 ( 42.6% ),59268,14413 ( 32.1% ),72833430132,8668723,3
39,2019-08-31,781,0.109,2808,0.136,421356,0.132,0.314,1135683170,628997380 ( 124.1% ),132506,73238 ( 123.6% ),73969113302,8801229,3
40,2019-09-01,800,0.11,2784,0.138,420525,0.135,0.252,905597200,-230085970 ( -20.3% ),105783,-26723 ( -20.2% ),74874710502,8907012,3
41,2019-09-02,726,0.115,2632,0.143,388369,0.136,0.081,251092880,-654504320 ( -72.3% ),31594,-74189 ( -70.1% ),75125803382,8938606,3
42,2019-09-03,726,0.112,2614,0.142,385240,0.135,0.075,227989380,-23103500 ( -9.2% ),28775,-2819 ( -8.9% ),75353792762,8967381,3
43,2019-09-04,659,0.097,2336,0.13,347079,0.126,0.086,235936300,7946920 ( 3.5% ),29908,1133 ( 3.9% ),75589729062,8997289,4
44,2019-09-05,665,0.096,2283,0.128,337673,0.123,0.077,207033960,-28902340 ( -12.3% ),26040,-3868 ( -12.9% ),75796763022,9023329,3
45,2019-09-06,690,0.099,2409,0.132,363221,0.129,0.096,299437800,92403840 ( 44.6% ),34975,8935 ( 34.3% ),76096200822,9058304,3
46,2019-09-07,718,0.098,2580,0.13,402128,0.132,0.195,684713730,385275930 ( 128.7% ),78325,43350 ( 123.9% ),76780914552,9136629,4
47,2019-09-08,732,0.099,2544,0.13,397244,0.132,0.198,674981330,-9732400 ( -1.4% ),78687,362 ( 0.5% ),77455895882,9215316,4
48,2019-09-09,680,0.103,2371,0.14,353440,0.134,0.058,163611990,-511369340 ( -75.8% ),20625,-58062 ( -73.8% ),77619507872,9235941,3
49,2019-09-10,678,0.102,2331,0.139,349061,0.134,0.057,157195160,-6416830 ( -3.9% ),19886,-739 ( -3.6% ),77776703032,9255827,3
50,2019-09-11,317,0.051,565,0.029,68011,0.022,0.14,75604450,-81590710 ( -51.9% ),9494,-10392 ( -52.3% ),77852307482,9265321,6
51,2019-09-12,350,0.053,584,0.028,70481,0.022,0.367,231234290,155629840 ( 205.8% ),25837,16343 ( 172.1% ),78083541772,9291158,5
52,2019-09-13,374,0.057,635,0.03,78871,0.025,0.48,342937680,111703390 ( 48.3% ),37835,11998 ( 46.4% ),78426479452,9328993,4
53,2019-09-14,404,0.059,703,0.033,86919,0.026,0.431,332283050,-10654630 ( -3.1% ),37419,-416 ( -1.1% ),78758762502,9366412,5
54,2019-09-15,388,0.059,675,0.033,83800,0.026,0.247,181028060,-151254990 ( -45.5% ),20668,-16751 ( -44.8% ),78939790562,9387080,5
55,2019-09-16,352,0.061,622,0.034,75759,0.027,0.066,39600010,-141428050 ( -78.1% ),4977,-15691 ( -75.9% ),78979390572,9392057,6
56,2019-09-17,333,0.058,560,0.032,69878,0.025,0.046,25063090,-14536920 ( -36.7% ),3188,-1789 ( -35.9% ),79004453662,9395245,8
57,2019-09-18,222,0.044,383,0.021,46339,0.016,0.046,16817410,-8245680 ( -32.9% ),2136,-1052 ( -33.0% ),79021271072,9397381,10
58,2019-09-19,132,0.023,185,0.01,23281,0.008,0.06,10708530,-6108880 ( -36.3% ),1396,-740 ( -34.6% ),79031979602,9398777,13
59,2019-09-20,139,0.025,197,0.011,23493,0.008,0.067,12836720,2128190 ( 19.9% ),1564,168 ( 12.0% ),79044816322,9400341,11
60,2019-09-21,152,0.025,204,0.01,25306,0.008,0.161,33873200,21036480 ( 163.9% ),4078,2514 ( 160.7% ),79078689522,9404419,9
