,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2021-12-14,2,0.0,3,0.0,1495,0.001,0.7,14658000,14658000 ( 100.0% ),1046,1046 ( 100.0% ),14658000,1046,12
1,2021-12-15,2816,0.554,12469,0.805,1955136,0.845,0.325,6255040780,6240382780 ( 42573.2% ),634962,633916 ( 60603.8% ),6269698780,636008,1
2,2021-12-16,2795,0.549,12130,0.794,1906068,0.836,0.205,3896229970,-2358810810 ( -37.7% ),391047,-243915 ( -38.4% ),10165928750,1027055,1
3,2021-12-17,2875,0.546,10825,0.776,1680959,0.817,0.246,4280753240,384523270 ( 9.9% ),413779,22732 ( 5.8% ),14446681990,1440834,1
4,2021-12-18,2941,0.553,10256,0.779,1570367,0.818,0.412,6606369240,2325616000 ( 54.3% ),646804,233025 ( 56.3% ),21053051230,2087638,1
5,2021-12-19,2948,0.553,10345,0.779,1581119,0.818,0.432,6938947490,332578250 ( 5.0% ),682609,35805 ( 5.5% ),27991998720,2770247,1
6,2021-12-20,2801,0.58,9504,0.791,1480749,0.825,0.146,2150708350,-4788239140 ( -69.0% ),216316,-466293 ( -68.3% ),30142707070,2986563,1
7,2021-12-21,2828,0.557,9458,0.775,1470427,0.811,0.133,1952195560,-198512790 ( -9.2% ),196294,-20022 ( -9.3% ),32094902630,3182857,1
8,2021-12-22,1933,0.382,6143,0.476,968343,0.51,0.183,1731159880,-221035680 ( -11.3% ),177471,-18823 ( -9.6% ),33826062510,3360328,1
9,2021-12-23,1954,0.384,6264,0.482,990730,0.516,0.168,1627070620,-104089260 ( -6.0% ),166299,-11172 ( -6.3% ),35453133130,3526627,1
10,2021-12-24,2176,0.416,7048,0.526,1103131,0.559,0.236,2696576950,1069506330 ( 65.7% ),260358,94059 ( 56.6% ),38149710080,3786985,1
11,2021-12-25,2363,0.417,7966,0.553,1254208,0.597,0.478,6088488850,3391911900 ( 125.8% ),599308,338950 ( 130.2% ),44238198930,4386293,1
12,2021-12-26,2366,0.429,8047,0.567,1267987,0.611,0.348,4470488350,-1618000500 ( -26.6% ),441265,-158043 ( -26.4% ),48708687280,4827558,1
13,2021-12-27,2146,0.435,7040,0.559,1135449,0.605,0.122,1358346700,-3112141650 ( -69.6% ),139049,-302216 ( -68.5% ),50067033980,4966607,1
14,2021-12-28,2167,0.428,6965,0.553,1127795,0.603,0.105,1148986350,-209360350 ( -15.4% ),118122,-20927 ( -15.1% ),51216020330,5084729,1
15,2021-12-29,2043,0.385,6695,0.51,1106110,0.574,0.133,1227435020,78448670 ( 6.8% ),147576,29454 ( 24.9% ),52443455350,5232305,1
16,2021-12-30,2049,0.383,6690,0.51,1107942,0.576,0.124,1329234560,101799540 ( 8.3% ),137468,-10108 ( -6.8% ),53772689910,5369773,1
17,2021-12-31,2082,0.385,6906,0.513,1141170,0.579,0.168,1924723850,595489290 ( 44.8% ),191167,53699 ( 39.1% ),55697413760,5560940,1
18,2022-01-01,2160,0.405,7348,0.537,1207424,0.605,0.24,2982893860,1058170010 ( 55.0% ),289260,98093 ( 51.3% ),58680307620,5850200,1
19,2022-01-02,2162,0.406,7349,0.541,1209116,0.61,0.186,2318341070,-664552790 ( -22.3% ),225436,-63824 ( -22.1% ),60998648690,6075636,1
20,2022-01-03,1988,0.43,6846,0.551,1143632,0.615,0.058,668322720,-1650018350 ( -71.2% ),66829,-158607 ( -70.4% ),61666971410,6142465,1
21,2022-01-04,1994,0.426,6722,0.547,1122479,0.613,0.053,598472110,-69850610 ( -10.5% ),59963,-6866 ( -10.3% ),62265443520,6202428,1
22,2022-01-05,1357,0.265,4314,0.295,731509,0.339,0.069,507028380,-91443730 ( -15.3% ),50399,-9564 ( -15.9% ),62772471900,6252827,2
