날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,가격
2012-01-28,260,0.068,799,0.056,135558,0.053,0.312,335044000,198284500,42314,25087,56548115000,7409676,6,9000
2012-01-29,251,0.064,744,0.054,127039,0.051,0.275,272009000,-63035000,34945,-7369,56820124000,7444621,6,9000
2012-01-30,236,0.065,709,0.056,121761,0.053,0.088,80236500,-191772500,10758,-24187,56900360500,7455379,6,8000
2012-01-31,232,0.064,693,0.055,120225,0.052,0.084,74106500,-6130000,10139,-619,56974467000,7465518,6,8000
2012-02-01,194,0.058,546,0.044,94971,0.042,0.08,57017000,-17089500,7617,-2522,57031484000,7473135,7,8000
2012-02-02,92,0.028,189,0.015,28792,0.013,0.097,20189000,-36828000,2779,-4838,57051673000,7475914,10,8000
2012-02-03,90,0.027,208,0.016,30477,0.013,0.123,29268000,9079000,3761,982,57080941000,7479675,10,9000
2012-02-04,76,0.021,184,0.013,27975,0.011,0.28,61023500,31755500,7829,4068,57141964500,7487504,10,9000
2012-02-05,76,0.021,177,0.013,25705,0.011,0.238,47099000,-13924500,6130,-1699,57189063500,7493634,10,9000
2012-02-06,86,0.026,189,0.016,26437,0.012,0.083,16065500,-31033500,2199,-3931,57205129000,7495833,10,8000
2012-02-07,87,0.026,188,0.016,26762,0.013,0.079,15585500,-480000,2102,-97,57220714500,7497935,10,8000
2012-02-08,91,0.028,194,0.017,27374,0.013,0.082,16163500,578000,2244,142,57236878000,7500179,10,8000
