날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,가격
2014-09-11,216,0.052,495,0.033,66347,0.027,0.234,111185700,-493917000,15515,-67677,134494992610,17448166,8,9000
2014-09-12,240,0.055,528,0.035,70962,0.029,0.188,102426900,-8758800,13334,-2181,134597419510,17461500,9,10000
2014-09-13,277,0.057,632,0.04,90056,0.035,0.321,228217700,125790800,28869,15535,134825637210,17490369,8,10000
2014-09-14,279,0.057,607,0.04,86243,0.035,0.337,228501000,283300,29038,169,135054138210,17519407,8,10000
2014-09-15,246,0.061,563,0.04,76367,0.033,0.103,56847100,-171653900,7888,-21150,135110985310,17527295,8,9000
2014-09-16,259,0.062,578,0.041,78417,0.034,0.13,75447800,18600700,10203,2315,135186433110,17537498,7,9000
2014-09-17,256,0.061,570,0.041,78919,0.034,0.106,57908100,-17539700,8347,-1856,135244341210,17545845,8,9000
2014-09-18,170,0.04,332,0.023,42720,0.018,0.106,32181700,-25726400,4548,-3799,135276522910,17550393,10,9000
2014-09-19,170,0.038,329,0.022,42597,0.018,0.11,35438500,3256800,4674,126,135311961410,17555067,11,10000
2014-09-20,172,0.035,333,0.021,41485,0.016,0.213,70751500,35313000,8851,4177,135382712910,17563918,10,10000
2014-09-21,170,0.035,328,0.022,41347,0.017,0.23,75052600,4301100,9503,652,135457765510,17573421,10,10000
2014-09-22,159,0.038,312,0.023,39767,0.017,0.08,23118900,-51933700,3175,-6328,135480884410,17576596,10,9000
2014-09-23,159,0.037,306,0.022,38791,0.017,0.078,21410300,-1708600,3020,-155,135502294710,17579616,10,9000
2014-09-24,164,0.037,318,0.023,40715,0.018,0.098,26831000,5420700,3992,972,135529125710,17583608,10,9000
2014-09-25,112,0.025,202,0.014,24259,0.01,0.085,14696600,-12134400,2070,-1922,135543822310,17585678,14,9000
2014-09-26,108,0.024,204,0.014,24420,0.01,0.092,17589400,2892800,2256,186,135561411710,17587934,12,10000
2014-09-27,110,0.023,218,0.014,26383,0.01,0.177,37704900,20115500,4676,2420,135599116610,17592610,14,10000
2014-09-28,108,0.023,213,0.014,25973,0.011,0.204,42873600,5168700,5304,628,135641990210,17597914,11,10000
2014-09-29,112,0.026,206,0.015,25616,0.011,0.09,16794400,-26079200,2312,-2992,135658784610,17600226,14,9000
2014-09-30,107,0.025,204,0.015,25397,0.011,0.083,15225700,-1568700,2102,-210,135674010310,17602328,13,9000
2014-10-01,111,0.025,205,0.015,25759,0.011,0.086,15733600,507900,2216,114,135689743910,17604544,13,9000
