날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위,가격
2013-03-15,116,0.033,322,0.026,41393,0.019,0.093,28220500,-1950000,3862,-843,52119146137,7134173,8,10000
2013-03-16,111,0.028,314,0.023,40339,0.017,0.177,56504500,28284000,7142,3280,52175650637,7141315,10,10000
2013-03-17,117,0.03,294,0.022,38016,0.017,0.143,42362000,-14142500,5445,-1697,52218012637,7146760,10,10000
2013-03-18,107,0.031,286,0.024,37797,0.019,0.062,16276500,-26085500,2334,-3111,52234289137,7149094,9,9000
2013-03-19,108,0.031,289,0.025,38191,0.019,0.059,15760500,-516000,2240,-94,52250049637,7151334,8,9000
2013-03-20,108,0.031,285,0.024,37552,0.019,0.062,16367000,606500,2323,83,52266416637,7153657,9,9000
2013-03-21,70,0.021,182,0.015,21703,0.01,0.085,12479000,-3888000,1844,-479,52278895637,7155501,12,9000
2013-03-22,70,0.02,191,0.015,22754,0.011,0.088,14868000,2389000,2008,164,52293763637,7157509,12,10000
2013-03-23,58,0.015,139,0.01,16350,0.007,0.16,20275000,5407000,2612,604,52314038637,7160121,14,10000
2013-03-24,56,0.015,121,0.009,14260,0.006,0.131,14507500,-5767500,1869,-743,52328546137,7161990,16,10000
2013-03-25,58,0.018,126,0.011,14569,0.007,0.061,6126000,-8381500,884,-985,52334672137,7162874,13,9000
2013-03-26,58,0.017,125,0.011,14358,0.007,0.073,7238000,1112000,1054,170,52341910137,7163928,13,9000
2013-03-27,59,0.018,123,0.01,14023,0.007,0.095,8363500,1125500,1334,280,52350273637,7165262,13,9000
