,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2007-06-28,676,0.306,3227,0.341,762284,0.444,0.402,1977101000,1958935000,306678,303734,2001983000,310929,1
1,2007-06-29,701,0.319,3683,0.37,861357,0.477,0.35,1989065000,11964000,301194,-5484,3991048000,612123,1
2,2007-06-30,852,0.359,4545,0.428,1006812,0.529,0.644,4243742000,2254677000,648092,346898,8234790000,1260215,1
3,2007-07-01,861,0.364,4364,0.428,966855,0.53,0.659,4202108000,-41634000,637345,-10747,12436898000,1897560,1
4,2007-07-02,640,0.3,3316,0.362,780386,0.471,0.275,1394604000,-2807504000,214846,-422499,13831502000,2112406,1
5,2007-07-03,644,0.3,3306,0.359,776057,0.465,0.269,1349545000,-45059000,208454,-6392,15181047000,2320860,1
6,2007-07-04,659,0.306,3309,0.361,777761,0.469,0.261,1316136900,-33408100,202904,-5550,16497183900,2523764,1
7,2007-07-05,639,0.322,3272,0.344,768655,0.45,0.254,1258345700,-57791200,195358,-7546,17755529600,2719122,1
8,2007-07-06,689,0.338,3554,0.352,827519,0.458,0.3,1632672800,374327100,248147,52789,19388202400,2967269,1
9,2007-07-07,863,0.386,4425,0.412,981009,0.515,0.671,4205028038,2572355238,657949,409802,23593230438,3625218,1
10,2007-07-08,848,0.384,4206,0.407,933325,0.511,0.691,4140124700,-64903338,644492,-13457,27733355138,4269710,1
11,2007-07-09,628,0.32,3253,0.348,768391,0.458,0.206,1020392500,-3119732200,158268,-486224,28753747638,4427978,1
12,2007-07-10,628,0.315,3226,0.341,764963,0.452,0.208,1024030000,3637500,158872,604,29777777638,4586850,1
13,2007-07-11,495,0.241,2482,0.265,462994,0.275,0.239,711184000,-312846000,110497,-48375,30488961638,4697347,2
14,2007-07-12,491,0.24,2500,0.264,466174,0.274,0.24,719298800,8114800,111917,1420,31208260438,4809264,2
15,2007-07-13,505,0.244,2639,0.267,493099,0.277,0.299,955156000,235857200,147380,35463,32163416438,4956644,2
16,2007-07-14,545,0.247,2794,0.263,506772,0.268,0.748,2373265300,1418109300,379292,231912,34536681738,5335936,2
17,2007-07-15,543,0.249,2676,0.265,483580,0.27,0.65,2004542600,-368722700,314214,-65078,36541224338,5650150,2
18,2007-07-16,508,0.207,2388,0.239,426988,0.24,0.312,834663100,-1169879500,133290,-180924,37375887438,5783440,2
19,2007-07-17,426,0.203,1938,0.188,311778,0.17,0.756,1481755700,647092600,235668,102378,38857643138,6019108,3
