,날짜,스크린수,스크린점유율,상영횟수,상영점유율,좌석수,좌석점유율,좌석판매율,매출액,매출액증감(전일대비),관객수,관객수증감(전일대비),누적매출액,누적관객수,순위
0,2011-08-10,524,0.165,2725,0.21,604613,0.261,0.232,1005479000,1002935000,140127,139657,1763426500,241103,1
1,2011-08-11,534,0.158,2738,0.209,621113,0.266,0.254,1147455500,141976500,157484,17357,2910882000,398587,1
2,2011-08-12,543,0.16,2814,0.212,642234,0.271,0.314,1544107000,396651500,201738,44254,4454989000,600325,1
3,2011-08-13,574,0.149,2957,0.214,674418,0.274,0.585,3009151000,1465044000,394797,193059,7464140000,995122,1
4,2011-08-14,611,0.153,3021,0.219,681625,0.278,0.627,3268014500,258863500,427209,32412,10732154500,1422331,1
5,2011-08-15,615,0.154,2958,0.22,671923,0.28,0.628,3197186000,-70828500,421948,-5261,13929340500,1844279,1
6,2011-08-16,558,0.163,2803,0.219,643427,0.281,0.263,1225913500,-1971272500,169241,-252707,15155254000,2013520,1
7,2011-08-17,512,0.145,2592,0.204,574145,0.252,0.282,1167317000,-58596500,162099,-7142,16322571000,2175619,1
8,2011-08-18,524,0.147,2621,0.204,578011,0.251,0.265,1106301500,-61015500,153390,-8709,17428872500,2329009,1
9,2011-08-19,537,0.149,2763,0.209,602526,0.255,0.308,1420704500,314403000,185875,32485,18849577000,2514884,1
10,2011-08-20,614,0.158,3055,0.22,665042,0.269,0.564,2843551000,1422846500,374920,189045,21693128000,2889804,1
11,2011-08-21,602,0.157,2939,0.22,639171,0.268,0.537,2596880500,-246670500,343399,-31521,24290008500,3233203,1
12,2011-08-22,549,0.155,2702,0.217,595278,0.265,0.214,930599000,-1666281500,127541,-215858,25220607500,3360744,1
13,2011-08-23,558,0.156,2717,0.218,592452,0.264,0.205,881798000,-48801000,121268,-6273,26102405500,3482012,1
14,2011-08-24,564,0.159,2726,0.221,597545,0.269,0.182,785655500,-96142500,108675,-12593,26888061000,3590687,1
15,2011-08-25,501,0.148,2543,0.207,573534,0.259,0.181,753864500,-31791000,103654,-5021,27641925500,3694341,1
16,2011-08-26,504,0.148,2655,0.208,603107,0.263,0.224,1036631500,282767000,134963,31309,28678557000,3829304,1
17,2011-08-27,551,0.143,2894,0.212,659142,0.272,0.47,2348574500,1311943000,310059,175096,31027131500,4139363,1
18,2011-08-28,556,0.144,2793,0.213,636973,0.272,0.424,2038192500,-310382000,269967,-40092,33065324000,4409330,1
19,2011-08-29,511,0.153,2561,0.217,583810,0.274,0.148,625092500,-1413100000,86144,-183823,33690416500,4495474,1
20,2011-08-30,516,0.152,2547,0.216,577865,0.271,0.146,605691500,-19401000,84140,-2004,34296108000,4579614,1
21,2011-08-31,464,0.142,2173,0.189,458937,0.221,0.161,526780500,-78911000,74089,-10051,34822888500,4653703,1
22,2011-09-01,466,0.15,2222,0.193,470214,0.226,0.139,464556000,-62224500,65515,-8574,35287444500,4719218,1
23,2011-09-02,469,0.151,2404,0.197,507780,0.231,0.158,612677500,148121500,80205,14690,35900122000,4799423,1
24,2011-09-03,514,0.133,2458,0.188,533605,0.227,0.386,1544120000,931442500,205925,125720,37444242000,5005348,1
25,2011-09-04,491,0.13,2353,0.186,513848,0.227,0.359,1387123000,-156997000,184614,-21311,38831365000,5189962,1
26,2011-09-05,473,0.154,2309,0.205,493632,0.241,0.104,367590000,-1019533000,51340,-133274,39198955000,5241302,1
27,2011-09-06,470,0.153,2290,0.204,491349,0.241,0.098,345983000,-21607000,48066,-3274,39544938000,5289368,1
28,2011-09-07,371,0.126,1710,0.145,362527,0.169,0.105,271863000,-74120000,37922,-10144,39816801000,5327290,2
29,2011-09-08,380,0.124,1749,0.147,369986,0.171,0.096,256623000,-15240000,35494,-2428,40073424000,5362784,2
